_dataobs_,date,price_range,Camera_pc,Camera_fc,Screen_sc_h,Screen_sc_w,Screen_px_width,Screen_px_height,Memory_ram,Memory_int_memory,TechSpec_mobile_wt,TechSpec_m_dep,TechSpec_battery_power,TechSpec_touch_screen,TechSpec_clock_speed,TechSpec_n_cores,TechSpec_wifi,TechSpec_blue,TechSpec_dual_sim,TechSpec_four_g,TechSpec_three_g,TechSpec_talk_time,Camera_COUNT_Sales_,Camera_MAX_Sales_price_range_,Camera_MEAN_Sales_price_range_,Camera_MIN_Sales_price_range_,Camera_MODE_Sales_date_,Camera_NUM_UNIQUE_Sales_date_,Camera_SUM_Sales_price_range_,Screen_COUNT_Sales_,Screen_MAX_Sales_price_range_,Screen_MEAN_Sales_price_range_,Screen_MIN_Sales_price_range_,Screen_MODE_Sales_date_,Screen_NUM_UNIQUE_Sales_date_,Screen_SUM_Sales_price_range_,Memory_COUNT_Sales_,Memory_MAX_Sales_price_range_,Memory_MEAN_Sales_price_range_,Memory_MIN_Sales_price_range_,Memory_MODE_Sales_date_,Memory_NUM_UNIQUE_Sales_date_,Memory_SUM_Sales_price_range_,TechSpec_COUNT_Sales_,TechSpec_MAX_Sales_price_range_,TechSpec_MEAN_Sales_price_range_,TechSpec_MIN_Sales_price_range_,TechSpec_MODE_Sales_date_,TechSpec_NUM_UNIQUE_Sales_date_,TechSpec_SUM_Sales_price_range_
136,12/02/2022,1,9,0,9,7,764,197,2145,33,200,0.4,1582,TRUE,0.5,1,TRUE,FALSE,FALSE,FALSE,TRUE,18,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
137,12/02/2022,1,14,5,5,0,1801,906,488,63,172,0.5,723,FALSE,0.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,8,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
138,12/02/2022,1,4,3,6,1,1405,806,3863,54,83,0.8,1251,TRUE,3,5,FALSE,TRUE,TRUE,TRUE,TRUE,14,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
140,12/02/2022,1,10,5,12,7,1148,223,2094,60,116,0.2,948,TRUE,0.5,2,TRUE,TRUE,TRUE,TRUE,TRUE,15,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
143,12/02/2022,1,18,14,18,15,1727,1531,2340,57,155,0.9,1466,TRUE,2.4,6,FALSE,FALSE,TRUE,TRUE,TRUE,4,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
144,12/02/2022,1,0,0,12,0,708,35,3788,16,140,0.5,597,FALSE,3,2,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
147,12/02/2022,1,17,7,19,3,596,495,2976,44,125,0.3,1832,FALSE,0.7,2,FALSE,TRUE,FALSE,FALSE,FALSE,9,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
148,12/02/2022,1,12,0,19,15,1772,1212,2241,58,177,0.2,1045,TRUE,1.6,4,FALSE,TRUE,FALSE,TRUE,TRUE,11,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
149,12/02/2022,1,10,4,11,8,814,655,3843,61,128,0.6,1483,FALSE,0.8,1,TRUE,TRUE,FALSE,TRUE,TRUE,20,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
150,12/02/2022,1,14,0,8,2,797,496,3261,5,184,0.9,976,TRUE,2,7,TRUE,FALSE,FALSE,TRUE,TRUE,6,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
151,12/02/2022,1,2,0,8,4,1521,800,3264,46,123,0.1,1840,TRUE,1.1,4,FALSE,TRUE,TRUE,FALSE,FALSE,16,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
153,12/02/2022,1,16,14,16,1,1052,102,1314,30,192,0.1,624,TRUE,1.6,2,TRUE,TRUE,TRUE,FALSE,FALSE,10,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
154,12/02/2022,1,15,7,7,0,1406,948,2699,38,193,0.4,1963,TRUE,0.5,3,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
155,12/02/2022,1,1,0,8,4,1236,82,2565,4,132,0.3,1307,TRUE,0.5,4,TRUE,TRUE,FALSE,TRUE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
156,12/02/2022,1,7,6,13,10,1846,1286,3973,23,102,0.1,1933,FALSE,0.5,7,TRUE,TRUE,TRUE,FALSE,FALSE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
160,12/02/2022,1,14,10,17,9,1410,321,2777,38,87,0.1,1483,TRUE,1.2,5,FALSE,TRUE,TRUE,TRUE,TRUE,16,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
162,12/02/2022,1,17,7,17,15,1683,174,3774,17,89,0.1,1081,TRUE,3,5,FALSE,FALSE,FALSE,TRUE,TRUE,16,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
164,12/02/2022,1,12,5,19,18,1684,1337,2940,50,104,0.9,1762,FALSE,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,15,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
166,12/02/2022,1,16,12,17,2,1024,849,1168,50,98,1,1547,TRUE,2.5,5,TRUE,FALSE,FALSE,TRUE,TRUE,17,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
170,12/02/2022,1,3,1,12,1,532,151,550,18,146,0.2,607,FALSE,0.8,7,TRUE,TRUE,FALSE,TRUE,TRUE,12,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
171,12/02/2022,1,0,0,5,1,830,450,791,24,135,0.4,1765,FALSE,0.5,1,TRUE,FALSE,FALSE,FALSE,TRUE,4,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
172,12/02/2022,1,19,18,13,6,1532,1336,1895,63,165,0.7,1250,TRUE,0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
173,12/02/2022,1,0,0,6,0,1718,1411,609,55,109,0.5,1577,TRUE,2.6,5,TRUE,FALSE,TRUE,FALSE,TRUE,20,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
174,12/02/2022,1,6,5,19,10,1236,742,263,14,135,0.2,1153,FALSE,0.5,5,TRUE,TRUE,TRUE,FALSE,TRUE,14,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
175,12/02/2022,1,5,0,13,4,1414,1046,2141,35,113,0.4,651,TRUE,0.7,7,TRUE,TRUE,FALSE,FALSE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
176,12/02/2022,1,7,1,18,9,1012,85,1270,25,88,0.1,1186,TRUE,2.3,4,FALSE,TRUE,TRUE,FALSE,FALSE,17,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
178,12/02/2022,1,12,4,13,12,688,182,2040,10,135,0.8,556,FALSE,0.9,8,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
179,12/02/2022,1,8,5,16,12,1261,282,2597,21,126,0.1,1735,FALSE,2.7,3,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
181,12/02/2022,1,5,3,13,3,1266,74,423,10,188,0.1,915,TRUE,1.3,2,TRUE,FALSE,FALSE,FALSE,FALSE,14,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
182,12/02/2022,1,10,5,6,2,1134,457,1238,9,113,0.4,890,FALSE,0.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,17,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
185,12/02/2022,1,17,6,5,2,1644,1470,2817,33,195,0.2,586,TRUE,2.9,8,TRUE,FALSE,TRUE,TRUE,TRUE,5,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
186,12/02/2022,1,14,11,12,7,1686,1065,2271,39,164,0.7,762,TRUE,0.6,1,FALSE,TRUE,TRUE,TRUE,TRUE,8,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
187,12/02/2022,1,3,0,6,5,1754,1466,1513,9,186,0.8,683,FALSE,0.5,7,FALSE,FALSE,TRUE,TRUE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
188,12/02/2022,1,20,10,10,9,1439,563,339,39,125,0.4,1526,FALSE,0.7,3,TRUE,FALSE,TRUE,FALSE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
189,12/02/2022,1,9,6,9,1,1203,460,794,39,188,0.7,1771,TRUE,2.4,2,TRUE,TRUE,FALSE,FALSE,TRUE,16,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
190,12/02/2022,1,16,5,6,2,1369,983,391,28,113,0.9,639,FALSE,1.3,7,TRUE,FALSE,FALSE,FALSE,FALSE,12,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
192,12/02/2022,1,20,16,10,7,1248,729,648,55,166,0.2,1933,TRUE,1.2,5,FALSE,FALSE,FALSE,TRUE,TRUE,13,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
193,12/02/2022,1,5,3,19,1,1393,1240,3386,62,153,0.4,1384,TRUE,1.3,1,FALSE,FALSE,TRUE,TRUE,TRUE,2,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
196,12/02/2022,1,8,2,5,1,1666,813,2887,3,163,0.5,885,FALSE,0.5,7,TRUE,FALSE,TRUE,FALSE,FALSE,13,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
197,12/02/2022,1,19,2,19,10,1200,1055,2178,2,86,0.8,1629,TRUE,2.3,6,FALSE,TRUE,TRUE,TRUE,TRUE,18,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
199,12/02/2022,1,1,0,5,4,618,159,3201,64,89,0.7,1863,TRUE,2.5,5,FALSE,TRUE,TRUE,FALSE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
200,12/02/2022,1,15,1,5,1,691,406,1490,51,140,0.4,1739,TRUE,2.3,4,TRUE,FALSE,TRUE,FALSE,FALSE,9,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
204,12/02/2022,1,10,0,19,7,1290,940,3195,38,193,0.8,1249,FALSE,2.1,5,FALSE,TRUE,TRUE,FALSE,FALSE,17,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
206,12/02/2022,1,19,1,13,0,1797,465,2620,12,161,1,560,TRUE,2.9,5,TRUE,TRUE,TRUE,TRUE,TRUE,16,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
207,12/02/2022,1,20,14,17,4,1562,847,1061,61,141,0.1,1773,FALSE,0.5,7,TRUE,TRUE,FALSE,TRUE,TRUE,15,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
209,12/02/2022,1,1,0,7,6,960,829,1370,26,176,0.8,725,TRUE,0.5,5,TRUE,FALSE,TRUE,TRUE,TRUE,9,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
210,12/02/2022,1,9,5,17,16,1008,185,2094,41,103,0.1,800,FALSE,2.2,6,TRUE,TRUE,FALSE,TRUE,TRUE,6,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
211,12/02/2022,1,12,6,15,4,1815,589,2790,43,156,0.1,1300,FALSE,0.5,3,FALSE,FALSE,FALSE,TRUE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
212,12/02/2022,1,0,0,10,2,655,471,1485,48,98,1,1001,TRUE,0.8,5,TRUE,FALSE,FALSE,FALSE,TRUE,11,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
213,12/02/2022,1,17,13,19,7,1912,1384,2807,64,134,0.9,500,FALSE,1.3,4,TRUE,FALSE,TRUE,FALSE,FALSE,7,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
214,12/02/2022,1,7,4,5,1,641,13,3528,52,184,0.5,1378,FALSE,2.5,3,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
215,12/02/2022,1,20,1,19,4,1964,897,3391,24,147,0.1,951,FALSE,2.4,8,FALSE,TRUE,FALSE,TRUE,TRUE,7,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
216,12/02/2022,1,2,1,5,4,1103,83,1073,48,99,0.2,1038,FALSE,0.5,6,TRUE,TRUE,TRUE,FALSE,FALSE,2,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
217,12/02/2022,1,5,1,7,4,1427,237,2811,20,108,0.9,987,FALSE,1.2,6,FALSE,TRUE,TRUE,FALSE,TRUE,17,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
218,12/02/2022,1,7,6,7,3,1254,614,778,21,196,0.1,1698,TRUE,0.5,7,TRUE,FALSE,FALSE,TRUE,TRUE,3,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
219,12/02/2022,1,17,14,9,3,801,647,3628,11,107,0.1,1762,FALSE,0.9,4,TRUE,TRUE,TRUE,FALSE,FALSE,10,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
220,12/02/2022,1,13,6,12,8,1366,223,2637,16,135,0.2,785,FALSE,2.4,3,FALSE,FALSE,FALSE,FALSE,FALSE,16,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
221,12/02/2022,1,18,2,10,0,1198,278,2892,59,151,0.1,1851,TRUE,2.4,3,FALSE,FALSE,TRUE,FALSE,TRUE,5,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
222,12/02/2022,1,13,2,11,2,1565,1459,2805,62,189,0.4,1698,FALSE,0.5,3,TRUE,FALSE,TRUE,FALSE,FALSE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
223,12/02/2022,1,1,0,5,1,1436,1146,804,4,93,0.8,1976,TRUE,2.8,8,FALSE,FALSE,FALSE,FALSE,FALSE,14,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
224,12/02/2022,1,11,4,12,7,1316,261,361,53,162,0.4,1649,TRUE,0.5,4,TRUE,TRUE,FALSE,TRUE,TRUE,19,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
225,12/02/2022,1,6,4,17,10,1737,878,1453,4,149,0.9,1157,FALSE,2.6,7,FALSE,TRUE,TRUE,FALSE,TRUE,9,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
226,12/02/2022,1,2,1,13,12,1578,1112,359,54,131,0.4,1702,TRUE,0.5,5,FALSE,FALSE,FALSE,TRUE,TRUE,5,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
227,12/02/2022,1,5,0,15,5,959,458,3886,54,199,0.3,1040,TRUE,0.6,2,TRUE,TRUE,FALSE,FALSE,FALSE,20,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
228,12/02/2022,1,11,2,11,2,1996,521,557,29,106,0.7,790,TRUE,2.1,6,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
230,12/02/2022,1,20,14,17,2,1696,134,630,56,103,0.7,739,FALSE,3,8,FALSE,TRUE,FALSE,FALSE,TRUE,11,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
231,12/02/2022,1,8,6,9,3,1142,615,2741,44,174,0.1,1364,FALSE,1.6,7,TRUE,TRUE,TRUE,TRUE,TRUE,18,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
233,12/02/2022,1,0,0,13,3,1741,725,1387,49,189,0.7,1384,TRUE,2.2,1,TRUE,TRUE,TRUE,FALSE,TRUE,13,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
235,12/02/2022,1,14,12,5,0,1637,868,853,43,183,0.1,1519,TRUE,1.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,7,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
237,12/02/2022,1,18,3,12,7,608,299,1006,41,116,0.8,1040,FALSE,0.5,3,TRUE,TRUE,TRUE,FALSE,FALSE,18,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
239,12/02/2022,1,16,15,12,7,706,288,1743,7,143,0.9,1273,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,TRUE,13,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
241,12/02/2022,1,19,7,14,6,720,515,329,51,177,0.1,1169,FALSE,1.4,7,TRUE,TRUE,TRUE,TRUE,TRUE,13,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
242,12/02/2022,1,6,1,12,4,1820,47,502,27,138,0.1,703,TRUE,2.4,1,TRUE,TRUE,FALSE,TRUE,TRUE,11,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
243,12/02/2022,1,9,5,15,0,934,121,3000,15,119,0.4,959,TRUE,1,5,TRUE,TRUE,FALSE,TRUE,TRUE,15,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
244,12/02/2022,1,8,1,13,2,1309,452,1413,63,157,0.3,1292,TRUE,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,10,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
245,12/02/2022,1,1,0,15,10,1228,603,2913,5,139,0.9,1927,FALSE,2.1,6,FALSE,TRUE,FALSE,FALSE,FALSE,8,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
246,12/02/2022,1,5,1,18,13,1459,1381,2684,15,178,0.4,1477,TRUE,1.7,8,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1,1,1,1,1,22688,1,1
251,13/02/2022,1,4,1,12,6,1475,884,637,32,197,0.8,1183,FALSE,1.4,1,TRUE,TRUE,FALSE,FALSE,FALSE,16,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
255,13/02/2022,1,15,5,13,0,1224,775,3816,40,128,0.8,930,TRUE,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
257,13/02/2022,1,0,0,8,7,1339,986,3481,26,161,0.8,1855,TRUE,0.8,4,TRUE,TRUE,FALSE,TRUE,TRUE,19,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
259,13/02/2022,1,19,4,10,1,1781,955,625,5,95,0.9,1972,TRUE,2.2,3,TRUE,FALSE,TRUE,TRUE,TRUE,10,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
260,13/02/2022,1,7,4,7,5,1275,178,3203,35,115,0.9,1887,FALSE,2.3,2,FALSE,FALSE,TRUE,FALSE,TRUE,15,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
261,13/02/2022,1,1,0,19,0,1187,759,2440,13,111,0.4,1590,FALSE,1.9,6,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
262,13/02/2022,1,0,0,14,10,754,746,1934,42,135,0.2,603,FALSE,2.7,8,FALSE,TRUE,FALSE,TRUE,TRUE,11,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
263,13/02/2022,1,14,11,15,9,551,237,3278,37,121,0.6,560,TRUE,2.1,4,FALSE,TRUE,FALSE,TRUE,TRUE,7,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
264,13/02/2022,1,20,10,11,4,1552,929,3764,34,117,0.1,1981,FALSE,1.6,5,TRUE,TRUE,TRUE,FALSE,TRUE,14,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
266,13/02/2022,1,16,7,13,0,1721,646,3881,10,108,0.3,1396,TRUE,0.8,4,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
267,13/02/2022,1,1,0,14,9,783,371,1663,57,89,0.9,1598,FALSE,1.7,1,TRUE,TRUE,TRUE,FALSE,TRUE,14,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
268,13/02/2022,1,7,5,5,2,1386,1256,524,11,151,0.1,1692,TRUE,2.2,3,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
270,13/02/2022,1,4,1,8,0,1320,123,2067,6,145,0.9,1883,FALSE,0.7,6,TRUE,FALSE,TRUE,FALSE,TRUE,9,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
273,13/02/2022,1,9,2,13,6,1175,98,2044,27,145,0.7,723,TRUE,1.1,2,FALSE,FALSE,FALSE,FALSE,FALSE,11,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
275,13/02/2022,1,5,1,10,5,1672,1424,2110,3,125,0.3,1784,FALSE,1.4,5,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
277,13/02/2022,1,14,11,18,0,1839,635,3297,7,116,0.5,1086,FALSE,2.5,6,FALSE,FALSE,FALSE,FALSE,TRUE,16,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
279,13/02/2022,1,10,3,16,6,820,135,1650,29,91,0.5,896,FALSE,0.8,6,FALSE,FALSE,FALSE,FALSE,TRUE,13,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
281,13/02/2022,1,16,5,5,4,1501,896,915,38,167,0.3,1395,TRUE,0.6,6,FALSE,TRUE,FALSE,FALSE,TRUE,6,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
284,13/02/2022,1,20,18,6,2,1834,1300,2801,10,171,0.6,669,FALSE,2.6,5,FALSE,TRUE,TRUE,TRUE,TRUE,10,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
285,13/02/2022,1,18,1,8,2,1371,633,3331,51,178,0.8,1423,TRUE,2.1,4,FALSE,TRUE,FALSE,FALSE,TRUE,8,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
286,13/02/2022,1,8,5,8,3,1205,735,2939,44,98,0.1,1600,TRUE,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,19,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1,1,1,1,1,22689,1,1
