date,sc_w,sc_h,ram,px_width,px_height,mobile_wt,m_dep,int_memory,fc,clock_speed,talk_time,pc,n_cores,battery_power,blue,touch_screen,wifi,dual_sim,four_g,three_g,price_range
12/2/2022,3,13,1387,1741,725.0,189,0.7,49.0,0,2.2,13,0,1,1384,true,true,true,true,false,true,1
12/2/2022,13,16,3148,965,749.0,83,0.7,57.0,2,2.9,9,5,6,1037,false,false,false,true,false,true,1
12/2/2022,0,5,853,1637,868.0,183,0.1,43.0,12,1.5,7,14,1,1519,false,true,true,false,false,false,1
12/2/2022,5,17,3614,947,68.0,153,0.4,20.0,15,0.5,10,16,1,989,false,true,false,false,false,true,1
12/2/2022,7,12,1006,608,299.0,116,0.8,41.0,3,0.5,18,18,3,1040,true,false,true,true,false,false,1
12/2/2022,9,14,3959,1319,477.0,93,0.9,9.0,3,1.4,15,7,5,1240,true,false,false,false,true,true,1
12/2/2022,7,12,1743,706,288.0,143,0.9,7.0,15,2.0,13,16,1,1273,true,true,false,false,true,true,1
12/2/2022,13,15,2192,1680,1145.0,171,0.3,28.0,8,0.5,2,9,4,1784,false,false,false,false,false,true,1
12/2/2022,6,14,329,720,515.0,177,0.1,51.0,7,1.4,13,19,7,1169,true,false,true,true,true,true,1
12/2/2022,4,12,502,1820,47.0,138,0.1,27.0,1,2.4,11,6,1,703,true,true,true,false,true,true,1
12/2/2022,0,15,3000,934,121.0,119,0.4,15.0,5,1.0,15,9,5,959,true,true,true,false,true,true,1
12/2/2022,2,13,1413,1309,452.0,157,0.3,63.0,1,3.0,10,8,6,1292,true,true,true,true,true,true,1
12/2/2022,10,15,2913,1228,603.0,139,0.9,5.0,0,2.1,8,1,6,1927,true,false,false,false,false,false,1
12/2/2022,13,18,2684,1459,1381.0,178,0.4,15.0,1,1.7,8,5,8,1477,true,true,true,false,false,true,1
12/2/2022,0,17,3428,615,510.0,101,0.2,58.0,9,0.5,9,12,2,1759,false,true,false,true,false,true,1
12/2/2022,1,8,1629,1591,1460.0,197,0.3,31.0,0,2.2,5,1,3,831,false,true,false,false,true,true,1
12/2/2022,1,14,1873,613,102.0,146,0.2,41.0,1,1.1,20,10,2,1803,false,true,true,true,true,true,1
12/2/2022,6,18,3751,574,174.0,91,1.0,64.0,0,0.6,19,2,3,1361,false,true,false,false,true,true,1
13/02/2022,6,12,637,1475,884.0,197,0.8,32.0,1,1.4,16,4,1,1183,true,false,true,false,false,false,1
13/02/2022,6,12,603,1339,750.0,166,0.2,53.0,0,1.3,7,1,5,917,true,false,true,false,false,true,1
13/02/2022,2,10,3067,587,319.0,192,1.0,7.0,2,0.5,4,3,5,1278,true,true,true,true,false,true,1
13/02/2022,3,16,3268,1447,901.0,191,0.4,28.0,0,0.5,15,5,7,1247,true,true,false,false,false,false,1
13/02/2022,0,13,3816,1224,775.0,128,0.8,40.0,5,1.0,2,15,7,930,false,true,true,true,true,true,1
13/02/2022,5,10,1850,1840,889.0,177,0.7,5.0,0,1.7,11,8,3,1019,false,false,true,true,true,true,1
13/02/2022,7,8,3481,1339,986.0,161,0.8,26.0,0,0.8,19,0,4,1855,true,true,true,false,true,true,1
13/02/2022,5,19,1695,1151,283.0,93,0.7,54.0,4,0.5,17,7,3,1730,false,true,false,true,false,false,1
13/02/2022,1,10,625,1781,955.0,95,0.9,5.0,4,2.2,10,19,3,1972,false,true,true,true,true,true,1
13/02/2022,5,7,3203,1275,178.0,115,0.9,35.0,4,2.3,15,7,2,1887,false,false,false,true,false,true,1
13/02/2022,0,19,2440,1187,759.0,111,0.4,13.0,0,1.9,3,1,6,1590,false,false,true,false,false,true,1
13/02/2022,10,14,1934,754,746.0,135,0.2,42.0,0,2.7,11,0,8,603,true,false,false,false,true,true,1
13/02/2022,9,15,3278,551,237.0,121,0.6,37.0,11,2.1,7,14,4,560,true,true,false,false,true,true,1
13/02/2022,4,11,3764,1552,929.0,117,0.1,34.0,10,1.6,14,20,5,1981,true,false,true,true,false,true,1
13/02/2022,5,6,3571,1070,644.0,160,0.6,18.0,0,2.1,5,2,6,1190,true,false,false,false,true,true,1
13/02/2022,0,13,3881,1721,646.0,108,0.3,10.0,7,0.8,9,16,4,1396,true,true,true,true,true,true,1
13/02/2022,9,14,1663,783,371.0,89,0.9,57.0,0,1.7,14,1,1,1598,true,false,true,true,false,true,1
13/02/2022,2,5,524,1386,1256.0,151,0.1,11.0,5,2.2,10,7,3,1692,false,true,false,false,true,true,1
13/02/2022,10,13,1853,517,389.0,106,0.5,26.0,0,0.5,12,2,8,628,true,true,true,false,true,true,1
13/02/2022,0,8,2067,1320,123.0,145,0.9,6.0,1,0.7,9,4,6,1883,false,false,true,true,false,true,1
13/02/2022,5,15,3325,1788,663.0,163,0.1,16.0,5,0.5,16,10,1,819,true,false,false,false,true,true,1
13/02/2022,10,19,2151,1423,1268.0,129,0.6,7.0,0,1.6,20,6,1,651,false,true,true,true,true,true,1
13/02/2022,6,13,2044,1175,98.0,145,0.7,27.0,2,1.1,11,9,2,723,false,true,false,false,false,false,1
13/02/2022,9,16,3946,1210,638.5933,184,0.6,58.0,2,0.9,9,20,4,1367,true,false,false,false,true,true,1
13/02/2022,5,10,2110,1672,1424.0,125,0.3,3.0,1,1.4,8,5,5,1784,true,false,true,false,true,true,1
13/02/2022,4,17,656,1554,915.0,137,0.3,35.0,5,0.9,7,9,7,1744,true,false,false,true,true,true,1
13/02/2022,0,18,3297,1839,635.0,116,0.5,7.0,11,2.5,16,14,6,1086,false,false,false,false,false,true,1
13/02/2022,11,14,1296,1239,167.0,165,0.1,3.0,0,1.7,9,0,8,899,false,false,true,true,true,true,1
13/02/2022,6,16,1650,820,135.0,91,0.5,29.0,3,0.8,13,10,6,896,false,false,false,false,false,true,1
13/02/2022,10,18,2546,1274,991.0,186,0.5,59.0,9,1.6,11,19,8,1714,false,true,true,true,true,true,1
13/02/2022,4,5,915,1501,896.0,167,0.3,38.0,5,0.6,6,16,6,1395,true,true,false,false,false,true,1
13/02/2022,2,14,331,1058,3.0,198,0.5,28.0,2,1.8,2,7,1,786,false,false,true,true,false,true,1
13/02/2022,3,19,3975,1461,924.0,120,0.9,14.0,4,1.2,10,14,2,1687,false,true,true,true,false,false,1
13/02/2022,2,6,2801,1834,1300.0,171,0.6,10.0,18,2.6,10,20,5,669,true,false,false,true,true,true,1
13/02/2022,2,8,3331,1371,633.0,178,0.8,51.0,1,2.1,8,18,4,1423,true,true,false,false,false,true,1
13/02/2022,3,8,2939,1205,735.0,98,0.1,44.0,5,2.0,19,8,1,1600,false,true,true,true,false,true,1
13/02/2022,3,12,2706,1120,213.0,160,0.7,59.0,14,0.6,20,16,7,1621,true,false,false,true,false,true,1
13/02/2022,1,7,1335,839,495.0,194,0.3,37.0,10,1.9,8,15,7,1672,true,true,true,false,false,false,1
13/02/2022,6,7,3370,853,475.0,128,0.1,48.0,9,2.7,2,18,4,1934,false,false,true,false,true,true,1
13/02/2022,2,5,2596,1918,1305.0,81,0.3,62.0,0,0.6,10,15,3,1650,true,false,false,false,false,false,1
13/02/2022,8,9,2477,1151,382.0,189,0.8,33.0,1,0.5,3,2,5,1700,false,false,true,true,false,false,1
13/02/2022,1,10,3465,1499,572.0,171,0.6,29.0,1,2.0,14,2,5,1550,true,true,false,false,true,true,1
13/02/2022,10,15,2589,1410,16.0,185,0.2,8.0,4,1.9,14,6,2,626,false,true,true,false,false,false,1
13/02/2022,0,8,2363,1757,1028.0,156,0.4,14.0,0,2.0,10,2,5,1737,true,false,true,true,false,true,1
13/02/2022,3,7,1302,1689,482.0,113,0.7,6.0,1,1.7,3,7,1,1370,false,false,true,false,false,false,1
13/02/2022,1,5,1677,1345,1200.0,191,0.4,14.0,15,0.8,14,16,4,1899,true,false,true,true,false,false,1
13/02/2022,6,15,1108,756,299.0,123,0.7,31.0,0,0.6,18,1,5,848,true,true,false,false,false,true,1
13/02/2022,3,6,2916,757,696.0,171,0.2,16.0,0,2.0,10,1,4,1430,true,true,false,true,true,true,1
13/02/2022,1,6,3947,1376,1164.0,175,0.1,45.0,1,0.5,12,16,4,768,true,true,false,true,false,true,1
13/02/2022,1,7,1514,714,450.0,160,0.5,15.0,9,1.9,13,14,3,1856,true,true,false,true,true,true,1
13/02/2022,5,13,942,708,164.0,149,0.7,64.0,11,0.5,2,12,4,900,true,true,false,false,true,true,0
13/02/2022,2,8,700,1910,77.0,136,0.2,38.0,0,2.3,7,8,7,1729,false,true,true,true,false,true,0
13/02/2022,2,10,3246,1618,1316.0,87,0.2,42.0,3,2.8,8,13,1,1533,true,true,false,false,false,false,0
13/02/2022,6,14,977,1761,51.0,141,0.9,63.0,0,2.3,20,4,6,1210,true,false,false,false,false,true,0
13/02/2022,16,19,3538,1708,1664.0,198,0.5,10.0,1,1.8,17,4,8,1880,true,false,true,true,true,true,0
13/02/2022,10,11,1235,989,400.0,174,0.8,61.0,14,0.5,16,15,7,996,false,true,true,true,false,true,0
13/02/2022,14,15,1507,1251,812.0,172,0.1,40.0,12,3.0,18,18,5,1175,false,true,false,true,true,true,0
13/02/2022,9,16,1994,1170,831.0,143,0.3,33.0,7,0.5,20,13,5,1773,false,false,false,true,false,true,0
13/02/2022,5,12,458,1857,12.0,100,0.6,54.0,11,2.4,15,14,5,1263,false,false,false,true,true,true,0
13/02/2022,3,7,2130,1753,870.0,156,0.8,5.0,10,1.2,10,11,4,1956,false,true,true,true,true,true,0
13/02/2022,9,15,3894,767,106.0,162,0.3,27.0,10,1.6,13,14,4,992,false,false,true,true,false,true,0
13/02/2022,6,13,1843,760,713.0,126,0.3,13.0,1,1.7,11,2,5,911,true,false,true,false,true,true,0
13/02/2022,1,12,3151,1311,669.0,136,0.3,54.0,15,0.5,20,19,3,1979,false,true,true,true,false,true,0
13/02/2022,4,7,1796,1981,1359.0,93,0.3,55.0,0,0.5,11,0,4,1899,false,false,true,true,true,true,0
13/02/2022,9,15,2755,586,177.0,159,0.1,40.0,1,0.8,3,3,3,1649,true,false,true,true,true,true,0
13/02/2022,2,12,1334,1827,354.0,152,0.3,47.0,9,1.8,12,15,6,1095,true,false,true,true,false,false,0
13/02/2022,1,7,2791,1770,305.0,117,0.6,61.0,0,0.7,12,11,4,1074,false,false,true,false,true,true,0
13/02/2022,0,5,1132,508,303.0,164,0.2,48.0,0,2.7,14,0,2,656,false,false,false,true,true,true,0
13/02/2022,7,15,730,1018,215.0,150,0.8,8.0,7,2.7,4,9,3,1394,true,true,true,true,false,false,0
13/02/2022,13,18,379,1256,22.0,132,0.8,45.0,2,1.1,19,3,4,1632,true,false,false,false,true,true,0
13/02/2022,4,12,1261,1490,1324.0,128,0.5,35.0,13,2.9,15,17,3,1225,false,false,false,false,false,false,0
13/02/2022,5,10,3213,1129,819.0,107,0.9,48.0,0,2.4,15,2,6,1337,true,false,false,true,false,false,0
13/02/2022,10,17,2106,1661,1549.0,98,0.5,11.0,0,1.1,4,1,2,1178,true,false,true,true,true,true,0
13/02/2022,6,15,827,1782,410.0,180,0.7,51.0,1,1.5,12,19,4,1269,false,true,false,true,false,true,0
13/02/2022,3,19,647,1592,1152.0,128,0.5,32.0,7,1.2,18,12,4,1526,true,false,true,false,true,true,0
13/02/2022,5,8,300,628,234.0,144,0.4,16.0,7,0.7,7,9,8,986,false,false,true,true,true,true,0
13/02/2022,3,6,3939,1015,388.0,171,0.2,41.0,1,0.5,3,2,2,848,false,true,false,true,true,true,0
13/02/2022,0,8,2091,828,636.0,95,0.5,14.0,8,0.5,6,13,4,1904,true,true,true,true,false,false,0
13/02/2022,12,17,1492,736,199.0,105,0.1,16.0,0,2.2,18,0,1,803,true,false,false,true,false,true,0
13/02/2022,2,17,3128,611,130.0,153,0.3,56.0,1,1.9,19,15,1,1399,true,true,false,true,false,true,0
13/02/2022,10,13,3750,1732,1114.0,163,0.5,22.0,0,1.5,12,6,4,788,true,false,true,true,true,true,0
13/02/2022,9,18,1435,1685,786.0,125,0.2,58.0,6,1.1,10,9,1,579,true,false,false,false,true,true,0
13/02/2022,2,14,3302,841,117.0,195,0.5,28.0,4,0.7,7,5,8,1010,false,true,false,true,true,true,0
13/02/2022,8,19,3455,912,463.0,93,0.5,47.0,0,0.5,2,2,3,530,true,true,true,true,false,true,0
13/02/2022,3,9,2782,548,173.0,125,0.6,64.0,1,1.8,14,14,7,1289,true,false,true,false,false,false,0
13/02/2022,0,6,3969,610,134.0,123,0.9,10.0,4,0.5,7,6,8,1877,true,false,true,false,false,false,0
13/02/2022,10,19,1589,581,444.0,90,0.9,48.0,11,2.7,20,17,7,1764,false,true,true,false,true,true,0
13/02/2022,13,16,3899,516,74.0,191,0.6,13.0,1,2.2,3,6,6,1709,false,false,true,true,true,true,0
13/02/2022,2,18,3571,1332,1304.0,85,0.9,28.0,0,1.3,6,1,3,1690,false,false,true,true,false,true,0
13/02/2022,6,17,2800,714,584.0,145,0.2,9.0,3,2.5,5,10,4,600,false,true,false,true,false,false,0
13/02/2022,3,9,2938,1070,670.0,149,0.3,53.0,9,0.5,13,10,2,743,false,true,true,false,true,true,0
13/02/2022,1,8,3032,518,27.0,133,0.8,41.0,9,2.2,10,13,8,1850,false,true,true,true,false,true,0
13/02/2022,4,19,3652,813,559.0,196,0.1,17.0,12,0.5,12,14,1,1297,false,true,true,true,false,false,0
13/02/2022,3,5,3238,1440,716.0,137,0.2,44.0,10,1.8,20,13,5,1706,false,false,false,true,true,true,0
13/02/2022,0,16,325,1726,931.0,135,0.6,23.0,11,0.5,3,16,5,1967,false,false,true,false,true,true,0
13/02/2022,8,12,3850,1468,573.0,181,0.5,63.0,6,0.5,13,9,2,1392,true,true,false,true,false,false,0
13/02/2022,0,11,1266,1378,328.0,170,0.1,12.0,2,2.1,6,3,2,1248,true,true,false,true,true,true,0
13/02/2022,0,7,1634,1160,383.0,98,0.6,54.0,2,0.5,12,20,3,1829,false,false,false,false,true,true,0
13/02/2022,5,18,3208,1998,68.0,124,0.7,42.0,3,0.6,9,10,6,1372,false,true,true,false,true,true,0
13/02/2022,5,7,1955,813,436.0,150,0.7,11.0,7,1.0,2,8,4,1429,true,true,false,false,false,true,0
13/02/2022,7,12,3735,966,204.0,190,0.8,4.0,10,0.5,20,18,5,706,false,true,true,true,true,true,0
13/02/2022,5,11,3446,1388,1174.0,179,0.6,51.0,0,1.9,18,12,4,649,false,true,true,false,false,false,0
13/02/2022,4,13,946,620,537.0,122,1.0,7.0,3,0.8,7,18,3,1137,true,false,true,false,true,true,0
13/02/2022,9,11,1626,1836,1034.0,164,0.2,6.0,11,0.5,14,14,1,1320,true,false,true,true,true,true,0
13/02/2022,2,15,1583,888,371.0,144,0.5,48.0,7,0.8,20,16,4,792,false,true,true,false,false,false,0
13/02/2022,2,6,3676,1850,178.0,149,0.9,25.0,7,2.7,2,8,7,918,true,false,true,false,false,true,0
13/02/2022,2,15,1704,1714,213.0,146,1.0,13.0,7,0.5,5,8,7,929,true,false,false,true,true,true,0
13/02/2022,1,9,3485,1955,798.0,100,0.8,30.0,4,0.5,4,8,5,767,true,false,true,true,false,true,0
13/02/2022,12,13,1882,1957,86.0,135,0.5,39.0,9,2.6,8,10,8,1739,false,true,false,false,false,true,0
13/02/2022,4,8,3928,624,489.0,134,0.4,15.0,0,0.5,8,0,1,1315,false,false,true,false,true,true,0
13/02/2022,2,8,346,1443,1338.0,184,0.6,31.0,4,1.4,12,14,1,1388,false,false,false,true,true,true,0
13/02/2022,7,9,395,1457,128.0,94,0.3,36.0,1,2.5,15,2,4,1981,false,true,false,true,false,false,0
13/02/2022,10,17,1243,1555,457.0,170,1.0,53.0,1,0.5,10,20,8,569,false,true,false,true,true,true,0
13/02/2022,10,16,682,1117,678.0,151,0.2,57.0,2,1.3,8,9,1,1930,false,false,true,false,false,false,0
13/02/2022,6,7,3074,508,260.0,108,0.8,61.0,10,0.5,12,17,3,725,true,false,true,false,false,false,0
13/02/2022,4,6,451,1092,713.0,130,0.8,51.0,0,2.2,7,15,8,1690,false,false,true,false,false,false,0
13/02/2022,0,15,1471,799,163.0,86,0.2,33.0,1,1.4,10,5,4,712,true,false,false,false,true,true,0
13/02/2022,10,15,1748,1622,1430.0,95,1.0,37.0,8,0.5,5,9,8,1603,true,true,false,true,true,true,0
13/02/2022,0,15,1853,1382,633.0,132,0.1,18.0,0,2.8,9,3,8,1850,true,true,false,false,false,true,0
13/02/2022,1,8,1514,619,242.0,145,1.0,41.0,4,0.7,16,6,3,1472,true,true,true,true,true,true,0
13/02/2022,3,9,1886,1473,1154.0,167,0.2,43.0,1,0.7,7,3,5,1858,false,true,true,true,true,true,0
13/02/2022,4,6,3023,679,48.0,116,0.8,46.0,0,2.6,4,13,8,1543,true,true,false,true,true,true,0
13/02/2022,8,16,2904,1652,416.0,174,0.8,37.0,4,2.8,16,11,6,652,true,false,false,true,false,false,0
13/02/2022,3,12,628,1477,493.0,100,0.9,55.0,6,1.8,10,12,6,546,false,true,true,true,true,true,0
13/02/2022,1,9,1833,692,621.0,145,0.9,6.0,1,1.4,19,3,8,1408,true,true,false,true,false,false,0
13/02/2022,15,18,1066,1327,189.0,97,0.1,31.0,3,1.5,17,10,7,1021,false,true,true,true,true,true,0
13/02/2022,16,17,1150,1326,152.0,111,0.1,60.0,14,1.4,4,15,2,567,false,false,true,true,false,true,0
13/02/2022,7,13,2839,1850,1355.0,91,1.0,62.0,4,2.6,10,10,8,1967,true,false,false,true,false,true,0
13/02/2022,1,7,2857,1100,443.0,180,0.1,61.0,8,2.0,5,20,3,1658,false,false,true,true,true,true,0
13/02/2022,16,19,1447,588,86.0,164,0.3,52.0,2,3.0,15,4,7,1088,true,true,true,true,true,true,0
13/02/2022,2,17,3445,1969,1674.0,185,0.2,12.0,2,0.7,4,3,2,542,true,true,true,false,true,true,0
13/02/2022,0,14,1941,1436,530.0,96,0.1,52.0,6,1.6,19,20,1,788,false,true,false,true,true,true,0
13/02/2022,5,11,2522,1656,1009.0,179,0.7,57.0,10,2.5,12,15,5,576,true,true,false,true,false,false,0
13/02/2022,7,10,2932,727,193.0,188,0.5,41.0,5,1.6,20,20,3,950,true,false,false,false,true,true,0
13/02/2022,3,7,2239,765,564.0,133,0.5,17.0,3,0.8,7,7,3,518,true,true,true,false,true,true,0
13/02/2022,2,8,1852,1661,890.0,81,0.3,55.0,4,1.9,4,8,7,1996,true,true,true,false,false,false,0
13/02/2022,9,13,3525,1910,1516.0,83,0.1,38.0,6,2.9,16,17,6,1197,false,false,false,false,true,true,0
13/02/2022,6,17,1955,640,348.0,186,0.7,14.0,9,2.5,9,12,1,1006,true,true,false,true,false,true,0
13/02/2022,15,16,1557,531,349.0,133,0.1,4.0,2,1.5,12,3,4,1679,true,false,true,false,true,true,0
13/02/2022,1,5,3060,1018,37.0,116,0.1,64.0,7,1.4,4,16,7,1262,false,true,true,true,true,true,0
13/02/2022,1,16,2832,1189,906.0,160,1.0,29.0,13,1.3,7,19,1,560,false,false,false,true,false,true,0
13/02/2022,1,6,2008,764,529.0,158,0.6,55.0,5,2.4,16,13,4,904,false,false,false,false,true,true,0
13/02/2022,3,15,2420,1179,670.0,137,0.1,55.0,1,2.1,8,10,3,1834,true,false,true,false,true,true,0
13/02/2022,10,12,292,621,288.0,87,0.8,13.0,8,1.2,18,17,3,681,false,false,true,true,false,false,0
13/02/2022,4,19,1580,1620,721.0,185,0.4,14.0,13,0.6,19,16,2,687,false,true,true,true,true,true,0
13/02/2022,0,7,1345,1547,1060.0,119,0.8,52.0,11,2.9,20,13,6,863,false,false,false,false,true,true,0
14/02/2022,9,10,1208,739,564.0,159,0.7,45.0,0,2.7,9,15,6,518,true,true,false,false,true,true,0
14/02/2022,6,17,3349,777,765.0,124,0.1,2.0,0,1.8,2,0,4,1488,false,false,false,false,true,true,0
14/02/2022,4,9,2804,719,7.0,127,0.5,35.0,0,2.4,10,1,3,944,false,true,false,false,false,true,0
14/02/2022,8,11,1182,964,880.0,176,0.5,48.0,6,0.5,17,9,6,1283,false,true,false,true,false,true,0
14/02/2022,6,19,436,1790,1180.0,140,0.8,40.0,13,1.0,14,17,4,817,true,false,true,true,true,true,0
14/02/2022,1,16,2256,939,638.0,105,0.6,49.0,2,2.6,7,18,1,804,false,false,true,true,false,true,0
14/02/2022,8,17,427,561,313.0,169,0.1,50.0,2,2.6,10,3,5,1883,true,false,true,false,true,true,0
14/02/2022,5,19,715,793,490.0,141,0.9,2.0,5,0.5,4,12,7,1177,false,false,false,false,true,true,0
14/02/2022,4,7,1199,1580,791.0,85,0.9,18.0,7,2.0,10,8,4,1765,true,false,false,false,false,true,0
14/02/2022,15,17,788,1687,1130.0,84,0.7,60.0,10,2.1,8,16,8,1997,false,false,true,false,true,true,0
14/02/2022,10,13,507,1089,513.0,148,0.2,14.0,1,2.6,13,11,4,989,true,true,true,true,false,false,0
14/02/2022,4,5,974,1113,919.0,124,0.5,56.0,0,0.6,15,3,6,1370,true,false,false,true,true,true,0
14/02/2022,1,15,600,1864,1376.0,105,0.8,64.0,0,0.5,12,1,7,861,false,true,false,false,false,false,0
14/02/2022,9,11,2352,1445,1070.0,110,0.1,45.0,0,1.8,16,2,2,1745,false,false,true,false,false,true,0
14/02/2022,12,14,2518,1306,709.0,92,0.7,4.0,0,0.6,20,0,8,1187,false,true,true,true,true,true,0
14/02/2022,7,9,3941,1223,1023.0,145,0.9,3.0,12,1.8,2,13,1,1422,true,false,false,false,false,false,0
14/02/2022,2,19,2585,1300,479.0,94,1.0,38.0,0,2.4,8,1,8,658,true,false,false,false,true,true,0
14/02/2022,7,17,3504,1762,1603.0,97,0.8,32.0,0,2.3,10,1,2,1180,true,true,true,true,true,true,0
14/02/2022,5,6,834,1089,575.0,200,0.8,64.0,1,2.6,12,11,4,521,true,true,true,true,true,true,0
14/02/2022,5,7,3850,1466,157.0,179,0.9,28.0,1,1.1,9,13,1,666,false,true,true,false,true,true,0
14/02/2022,13,15,1580,553,522.0,174,0.3,25.0,0,1.5,3,3,2,805,true,false,false,false,false,true,0
14/02/2022,5,7,1316,1214,0.0,80,0.1,26.0,0,2.8,8,9,8,986,false,false,false,false,true,true,0
14/02/2022,9,11,1872,641,586.0,192,0.6,23.0,0,2.0,13,1,2,1655,false,true,false,false,false,true,0
14/02/2022,0,8,1114,1521,996.0,114,0.2,53.0,0,0.5,17,1,5,1391,true,false,true,false,true,true,0
14/02/2022,7,17,1715,569,98.0,148,0.1,13.0,11,0.5,7,20,3,1042,true,true,true,true,false,true,0
14/02/2022,5,8,2367,1132,893.0,116,0.9,44.0,5,1.1,7,16,3,916,true,false,true,true,true,true,0
14/02/2022,5,15,575,1332,1262.0,162,0.9,29.0,1,2.6,4,7,3,681,false,true,true,false,false,true,0
14/02/2022,5,13,2992,1751,1545.0,138,1.0,34.0,1,1.1,3,3,6,1224,true,true,false,true,true,true,0
14/02/2022,3,13,2819,1054,797.0,107,0.4,44.0,4,2.1,8,17,3,1234,false,false,true,true,true,true,0
14/02/2022,2,13,3556,1966,605.0,138,0.5,63.0,8,2.7,13,9,8,1093,true,false,true,false,false,false,0
14/02/2022,9,12,3236,1774,1673.0,136,0.9,33.0,9,0.5,13,18,5,583,false,false,false,false,true,true,0
14/02/2022,2,12,1313,1233,537.0,115,0.5,49.0,8,1.0,7,14,2,1598,true,true,false,true,true,true,0
14/02/2022,6,7,2872,1981,1221.0,163,0.4,34.0,3,2.8,20,16,3,1988,true,true,true,true,false,true,0
14/02/2022,17,18,1822,790,754.0,184,0.8,51.0,9,0.5,15,19,7,1746,false,true,false,true,false,false,0
14/02/2022,5,8,3469,1881,10.0,156,0.7,53.0,8,2.7,12,13,2,907,true,false,false,false,false,true,0
14/02/2022,0,14,2001,690,438.0,103,0.7,53.0,3,0.5,14,4,1,1472,false,true,true,false,true,true,0
14/02/2022,8,9,3706,1012,43.0,173,0.8,10.0,5,1.3,15,8,4,916,true,true,false,false,false,false,0
14/02/2022,6,7,2542,1005,934.0,186,0.9,31.0,2,0.8,10,20,1,1427,true,false,false,true,false,false,0
14/02/2022,2,15,1567,642,90.0,141,0.5,5.0,3,2.9,11,7,5,1101,true,true,false,true,false,true,0
14/02/2022,6,17,2669,514,263.0,104,0.8,36.0,0,0.5,16,0,4,723,true,false,true,false,false,false,0
14/02/2022,10,16,2499,551,257.0,117,0.1,32.0,4,0.7,4,5,1,1403,false,false,true,true,false,false,0
14/02/2022,12,15,2273,1260,843.0,87,0.1,45.0,4,0.8,10,6,1,657,true,true,false,true,false,false,0
14/02/2022,0,13,1773,1425,48.0,118,0.9,14.0,0,0.8,18,2,1,1688,true,true,true,false,false,true,0
14/02/2022,5,7,421,1296,577.0,125,0.6,35.0,10,0.5,6,17,7,1086,false,false,true,false,false,true,0
14/02/2022,9,17,630,1225,524.0,196,0.9,48.0,2,1.1,18,3,2,876,true,false,true,false,true,true,0
14/02/2022,1,5,1114,996,776.0,189,0.6,25.0,0,0.5,19,1,6,1065,false,false,true,false,false,false,0
14/02/2022,3,10,1623,1891,633.0,164,0.1,33.0,3,1.5,20,16,8,1235,false,true,true,false,false,true,0
14/02/2022,7,14,2125,1418,992.0,92,0.2,2.0,0,2.7,8,11,3,1959,true,true,false,false,true,true,0
14/02/2022,6,8,1622,1291,986.0,187,0.8,48.0,12,1.5,19,14,4,650,true,true,true,false,false,true,0
14/02/2022,10,14,1162,613,478.0,88,0.3,38.0,0,2.9,10,7,1,1465,true,true,true,false,false,true,0
14/02/2022,4,5,3762,624,174.0,113,0.1,29.0,6,0.9,12,7,1,1030,false,false,false,false,true,true,0
14/02/2022,17,19,3069,817,114.0,94,0.5,26.0,17,1.9,20,18,6,853,true,false,false,true,true,true,0
14/02/2022,5,7,1571,600,268.0,196,0.9,52.0,6,2.2,18,7,4,744,true,true,true,false,true,true,0
14/02/2022,6,14,3260,1111,301.0,168,0.4,24.0,15,1.1,14,19,2,583,true,true,false,true,false,true,0
14/02/2022,10,16,3206,1240,633.0,88,0.3,62.0,2,0.5,19,9,1,690,false,false,false,false,false,true,0
14/02/2022,9,17,592,585,144.0,190,0.1,56.0,16,1.9,3,17,1,683,true,false,false,true,true,true,0
14/02/2022,11,18,1188,825,486.0,178,0.3,30.0,2,2.3,14,14,3,590,false,false,true,true,false,true,0
14/02/2022,10,11,3067,1357,640.0,87,0.7,2.0,0,1.0,16,1,7,1266,true,false,true,false,true,true,0
14/02/2022,7,17,2131,525,243.0,83,0.9,18.0,9,1.8,5,12,7,815,true,true,false,false,false,false,0
14/02/2022,1,19,1425,1851,1133.0,179,0.5,42.0,0,1.5,10,3,1,1893,true,false,false,true,true,true,0
14/02/2022,2,5,291,1959,1900.0,112,0.4,22.0,3,2.5,4,8,2,1202,false,false,false,true,false,false,0
14/02/2022,6,13,3116,573,523.0,180,0.7,3.0,16,1.5,16,17,8,1577,true,true,false,false,true,true,0
14/02/2022,4,7,2440,1891,1783.0,129,0.8,44.0,8,2.9,19,12,1,1234,false,true,false,false,true,true,0
14/02/2022,5,6,3631,1587,668.0,173,0.4,25.0,1,1.8,6,8,5,717,false,false,true,false,true,true,0
14/02/2022,10,16,1104,597,269.0,193,0.6,35.0,5,1.5,15,13,4,1074,true,true,false,false,false,false,0
14/02/2022,11,17,3069,1552,794.0,183,0.2,58.0,11,1.2,2,20,1,1439,true,true,false,false,true,true,0
14/02/2022,0,14,1425,963,205.0,168,0.4,55.0,7,1.6,4,8,8,983,true,true,false,false,true,true,0
14/02/2022,7,13,2276,937,615.0,153,0.6,63.0,7,2.5,11,11,4,1988,false,false,false,false,true,true,0
14/02/2022,4,9,3192,1898,1111.0,149,0.7,25.0,0,1.3,3,12,3,1692,false,true,true,true,true,true,0
14/02/2022,4,10,3021,1763,1226.0,181,0.9,35.0,2,0.5,12,5,4,718,true,false,true,true,false,false,0
