date,battery_power,blue,n_cores,pc,talk_time,touch_screen,wifi,dual_sim,four_g,three_g,clock_speed,fc,int_memory,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,price_range
12/2/2022,1378,Yes,3,7,7,No,No,Yes,Yes,Yes,2.5,4,52,0.5,184,13,641,3528,5,1,medium cost
12/2/2022,951,Yes,8,20,7,No,No,No,Yes,Yes,2.4,1,24,0.1,147,897,1964,3391,19,4,medium cost
12/2/2022,1038,Yes,6,2,2,No,Yes,Yes,No,No,0.5,1,48,0.2,99,83,1103,1073,5,4,medium cost
12/2/2022,987,Yes,6,5,17,No,No,Yes,No,Yes,1.2,1,20,0.9,108,237,1427,2811,7,4,medium cost
12/2/2022,1698,No,7,7,3,Yes,Yes,No,Yes,Yes,0.5,6,21,0.1,196,614,1254,778,7,3,medium cost
12/2/2022,1762,Yes,4,17,10,No,Yes,Yes,No,No,0.9,14,11,0.1,107,647,801,3628,9,3,medium cost
12/2/2022,785,No,3,13,16,No,No,No,No,No,2.4,6,16,0.2,135,223,1366,2637,12,8,medium cost
12/2/2022,1851,No,3,18,5,Yes,No,Yes,No,Yes,2.4,2,59,0.1,151,278,1198,2892,10,0,medium cost
12/2/2022,1698,No,3,13,19,No,Yes,Yes,No,No,0.5,2,62,0.4,189,1459,1565,2805,11,2,medium cost
12/2/2022,1976,No,8,1,14,Yes,No,No,No,No,2.8,0,4,0.8,93,1146,1436,804,5,1,medium cost
12/2/2022,1649,Yes,4,11,19,Yes,Yes,No,Yes,Yes,0.5,4,53,0.4,162,261,1316,361,12,7,medium cost
12/2/2022,1157,Yes,7,6,9,No,No,Yes,No,Yes,2.6,4,4,0.9,149,878,1737,1453,17,10,medium cost
12/2/2022,1702,No,5,2,5,Yes,No,No,Yes,Yes,0.5,1,54,0.4,131,1112,1578,359,13,12,medium cost
12/2/2022,1040,Yes,2,5,20,Yes,Yes,No,No,No,0.6,0,54,0.3,199,458,959,3886,15,5,medium cost
12/2/2022,790,Yes,6,11,2,Yes,Yes,Yes,Yes,Yes,2.1,2,29,0.7,106,521,1996,557,11,2,medium cost
12/2/2022,1429,No,4,3,9,Yes,No,No,No,No,2.9,2,58,0.2,128,417,983,2005,15,1,medium cost
12/2/2022,739,Yes,8,20,11,No,No,No,No,Yes,3,14,56,0.7,103,134,1696,630,17,2,medium cost
12/2/2022,1364,Yes,7,8,18,No,Yes,Yes,Yes,Yes,1.6,6,44,0.1,174,615,1142,2741,9,3,medium cost
12/2/2022,1580,No,8,7,19,No,Yes,Yes,No,No,2.8,0,45,1,196,1017,1092,2214,12,9,medium cost
12/2/2022,1384,Yes,1,0,13,Yes,Yes,Yes,No,Yes,2.2,0,49,0.7,189,725,1741,1387,13,3,medium cost
12/2/2022,1037,No,6,5,9,No,No,Yes,No,Yes,2.9,2,57,0.7,83,749,965,3148,16,13,medium cost
12/2/2022,1519,No,1,14,7,Yes,Yes,No,No,No,1.5,12,43,0.1,183,868,1637,853,5,0,medium cost
12/2/2022,989,No,1,16,10,Yes,No,No,No,Yes,0.5,15,20,0.4,153,68,947,3614,17,5,medium cost
12/2/2022,1040,Yes,3,18,18,No,Yes,Yes,No,No,0.5,3,41,0.8,116,299,608,1006,12,7,medium cost
12/2/2022,1240,Yes,5,7,15,No,No,No,Yes,Yes,1.4,3,9,0.9,93,477,1319,3959,14,9,medium cost
12/2/2022,1273,Yes,1,16,13,Yes,No,No,Yes,Yes,2,15,7,0.9,143,288,706,1743,12,7,medium cost
12/2/2022,1784,No,4,9,2,No,No,No,No,Yes,0.5,8,28,0.3,171,1145,1680,2192,15,13,medium cost
12/2/2022,1169,Yes,7,19,13,No,Yes,Yes,Yes,Yes,1.4,7,51,0.1,177,515,720,329,14,6,medium cost
12/2/2022,703,Yes,1,6,11,Yes,Yes,No,Yes,Yes,2.4,1,27,0.1,138,47,1820,502,12,4,medium cost
12/2/2022,959,Yes,5,9,15,Yes,Yes,No,Yes,Yes,1,5,15,0.4,119,121,934,3000,15,0,medium cost
12/2/2022,1292,Yes,6,8,10,Yes,Yes,Yes,Yes,Yes,3,1,63,0.3,157,452,1309,1413,13,2,medium cost
12/2/2022,1927,Yes,6,1,8,No,No,No,No,No,2.1,0,5,0.9,139,603,1228,2913,15,10,medium cost
12/2/2022,1477,Yes,8,5,8,Yes,Yes,No,No,Yes,1.7,1,15,0.4,178,1381,1459,2684,18,13,medium cost
12/2/2022,1759,No,2,12,9,Yes,No,Yes,No,Yes,0.5,9,58,0.2,101,510,615,3428,17,0,medium cost
12/2/2022,831,No,3,1,5,Yes,No,No,Yes,Yes,2.2,0,31,0.3,197,1460,1591,1629,8,1,medium cost
12/2/2022,1803,No,2,10,20,Yes,Yes,Yes,Yes,Yes,1.1,1,41,0.2,146,102,613,1873,14,1,medium cost
12/2/2022,1361,No,3,2,19,Yes,No,No,Yes,Yes,0.6,0,64,1,91,174,574,3751,18,6,medium cost
13/02/2022,1183,Yes,1,4,16,No,Yes,No,No,No,1.4,1,32,0.8,197,884,1475,637,12,6,medium cost
13/02/2022,917,Yes,5,1,7,No,Yes,No,No,Yes,1.3,0,53,0.2,166,750,1339,603,12,6,medium cost
13/02/2022,1278,Yes,5,3,4,Yes,Yes,Yes,No,Yes,0.5,2,7,1,192,319,587,3067,10,2,medium cost
13/02/2022,1247,Yes,7,5,15,Yes,No,No,No,No,0.5,0,28,0.4,191,901,1447,3268,16,3,medium cost
13/02/2022,930,No,7,15,2,Yes,Yes,Yes,Yes,Yes,1,5,40,0.8,128,775,1224,3816,13,0,medium cost
13/02/2022,1019,No,3,8,11,No,Yes,Yes,Yes,Yes,1.7,0,5,0.7,177,889,1840,1850,10,5,medium cost
13/02/2022,1855,Yes,4,0,19,Yes,Yes,No,Yes,Yes,0.8,0,26,0.8,161,986,1339,3481,8,7,medium cost
13/02/2022,1730,No,3,7,17,Yes,No,Yes,No,No,0.5,4,54,0.7,93,283,1151,1695,19,5,medium cost
13/02/2022,1972,No,3,19,10,Yes,Yes,Yes,Yes,Yes,2.2,4,5,0.9,95,955,1781,625,10,1,medium cost
13/02/2022,1887,No,2,7,15,No,No,Yes,No,Yes,2.3,4,35,0.9,115,178,1275,3203,7,5,medium cost
13/02/2022,1590,No,6,1,3,No,Yes,No,No,Yes,1.9,0,13,0.4,111,759,1187,2440,19,0,medium cost
13/02/2022,603,Yes,8,0,11,No,No,No,Yes,Yes,2.7,0,42,0.2,135,746,754,1934,14,10,medium cost
13/02/2022,560,Yes,4,14,7,Yes,No,No,Yes,Yes,2.1,11,37,0.6,121,237,551,3278,15,9,medium cost
13/02/2022,1981,Yes,5,20,14,No,Yes,Yes,No,Yes,1.6,10,34,0.1,117,929,1552,3764,11,4,medium cost
13/02/2022,1190,Yes,6,2,5,No,No,No,Yes,Yes,2.1,0,18,0.6,160,644,1070,3571,6,5,medium cost
13/02/2022,1396,Yes,4,16,9,Yes,Yes,Yes,Yes,Yes,0.8,7,10,0.3,108,646,1721,3881,13,0,medium cost
13/02/2022,1598,Yes,1,1,14,No,Yes,Yes,No,Yes,1.7,0,57,0.9,89,371,783,1663,14,9,medium cost
13/02/2022,1692,No,3,7,10,Yes,No,No,Yes,Yes,2.2,5,11,0.1,151,1256,1386,524,5,2,medium cost
13/02/2022,628,Yes,8,2,12,Yes,Yes,No,Yes,Yes,0.5,0,26,0.5,106,389,517,1853,13,10,medium cost
13/02/2022,1883,No,6,4,9,No,Yes,Yes,No,Yes,0.7,1,6,0.9,145,123,1320,2067,8,0,medium cost
13/02/2022,819,Yes,1,10,16,No,No,No,Yes,Yes,0.5,5,16,0.1,163,663,1788,3325,15,5,medium cost
13/02/2022,651,No,1,6,20,Yes,Yes,Yes,Yes,Yes,1.6,0,7,0.6,129,1268,1423,2151,19,10,medium cost
13/02/2022,723,No,2,9,11,Yes,No,No,No,No,1.1,2,27,0.7,145,98,1175,2044,13,6,medium cost
13/02/2022,1367,Yes,4,20,9,No,No,No,Yes,Yes,0.9,2,58,0.6,184,638.5933444,1210,3946,16,9,medium cost
13/02/2022,1784,Yes,5,5,8,No,Yes,No,Yes,Yes,1.4,1,3,0.3,125,1424,1672,2110,10,5,medium cost
13/02/2022,1744,Yes,7,9,7,No,No,Yes,Yes,Yes,0.9,5,35,0.3,137,915,1554,656,17,4,medium cost
13/02/2022,1086,No,6,14,16,No,No,No,No,Yes,2.5,11,7,0.5,116,635,1839,3297,18,0,medium cost
13/02/2022,899,No,8,0,9,No,Yes,Yes,Yes,Yes,1.7,0,3,0.1,165,167,1239,1296,14,11,medium cost
13/02/2022,896,No,6,10,13,No,No,No,No,Yes,0.8,3,29,0.5,91,135,820,1650,16,6,medium cost
13/02/2022,1714,No,8,19,11,Yes,Yes,Yes,Yes,Yes,1.6,9,59,0.5,186,991,1274,2546,18,10,medium cost
13/02/2022,1395,Yes,6,16,6,Yes,No,No,No,Yes,0.6,5,38,0.3,167,896,1501,915,5,4,medium cost
13/02/2022,786,No,1,7,2,No,Yes,Yes,No,Yes,1.8,2,28,0.5,198,3,1058,331,14,2,medium cost
13/02/2022,1687,No,2,14,10,Yes,Yes,Yes,No,No,1.2,4,14,0.9,120,924,1461,3975,19,3,medium cost
13/02/2022,669,Yes,5,20,10,No,No,Yes,Yes,Yes,2.6,18,10,0.6,171,1300,1834,2801,6,2,medium cost
13/02/2022,1423,Yes,4,18,8,Yes,No,No,No,Yes,2.1,1,51,0.8,178,633,1371,3331,8,2,medium cost
13/02/2022,1600,No,1,8,19,Yes,Yes,Yes,No,Yes,2,5,44,0.1,98,735,1205,2939,8,3,medium cost
13/02/2022,1621,Yes,7,16,20,No,No,Yes,No,Yes,0.6,14,59,0.7,160,213,1120,2706,12,3,medium cost
13/02/2022,1672,Yes,7,15,8,Yes,Yes,No,No,No,1.9,10,37,0.3,194,495,839,1335,7,1,medium cost
13/02/2022,1934,No,4,18,2,No,Yes,No,Yes,Yes,2.7,9,48,0.1,128,475,853,3370,7,6,medium cost
13/02/2022,1650,Yes,3,15,10,No,No,No,No,No,0.6,0,62,0.3,81,1305,1918,2596,5,2,medium cost
13/02/2022,1700,No,5,2,3,No,Yes,Yes,No,No,0.5,1,33,0.8,189,382,1151,2477,9,8,medium cost
13/02/2022,1550,Yes,5,2,14,Yes,No,No,Yes,Yes,2,1,29,0.6,171,572,1499,3465,10,1,medium cost
13/02/2022,626,No,2,6,14,Yes,Yes,No,No,No,1.9,4,8,0.2,185,16,1410,2589,15,10,medium cost
13/02/2022,1737,Yes,5,2,10,No,Yes,Yes,No,Yes,2,0,14,0.4,156,1028,1757,2363,8,0,medium cost
13/02/2022,1370,No,1,7,3,No,Yes,No,No,No,1.7,1,6,0.7,113,482,1689,1302,7,3,medium cost
13/02/2022,1899,Yes,4,16,14,No,Yes,Yes,No,No,0.8,15,14,0.4,191,1200,1345,1677,5,1,medium cost
13/02/2022,848,Yes,5,1,18,Yes,No,No,No,Yes,0.6,0,31,0.7,123,299,756,1108,15,6,medium cost
13/02/2022,1430,Yes,4,1,10,Yes,No,Yes,Yes,Yes,2,0,16,0.2,171,696,757,2916,6,3,medium cost
13/02/2022,768,Yes,4,16,12,Yes,No,Yes,No,Yes,0.5,1,45,0.1,175,1164,1376,3947,6,1,medium cost
13/02/2022,1856,Yes,3,14,13,Yes,No,Yes,Yes,Yes,1.9,9,15,0.5,160,450,714,1514,7,1,medium cost
13/02/2022,900,Yes,4,12,2,Yes,No,No,Yes,Yes,0.5,11,64,0.7,149,164,708,942,13,5,low cost
13/02/2022,1729,No,7,8,7,Yes,Yes,Yes,No,Yes,2.3,0,38,0.2,136,77,1910,700,8,2,low cost
13/02/2022,1533,Yes,1,13,8,Yes,No,No,No,No,2.8,3,42,0.2,87,1316,1618,3246,10,2,low cost
13/02/2022,1210,Yes,6,4,20,No,No,No,No,Yes,2.3,0,63,0.9,141,51,1761,977,14,6,low cost
13/02/2022,1880,Yes,8,4,17,No,Yes,Yes,Yes,Yes,1.8,1,10,0.5,198,1664,1708,3538,19,16,low cost
13/02/2022,996,No,7,15,16,Yes,Yes,Yes,No,Yes,0.5,14,61,0.8,174,400,989,1235,11,10,low cost
13/02/2022,1175,No,5,18,18,Yes,No,Yes,Yes,Yes,3,12,40,0.1,172,812,1251,1507,15,14,low cost
13/02/2022,1773,No,5,13,20,No,No,Yes,No,Yes,0.5,7,33,0.3,143,831,1170,1994,16,9,low cost
13/02/2022,1263,No,5,14,15,No,No,Yes,Yes,Yes,2.4,11,54,0.6,100,12,1857,458,12,5,low cost
13/02/2022,1956,No,4,11,10,Yes,Yes,Yes,Yes,Yes,1.2,10,5,0.8,156,870,1753,2130,7,3,low cost
13/02/2022,992,No,4,14,13,No,Yes,Yes,No,Yes,1.6,10,27,0.3,162,106,767,3894,15,9,low cost
13/02/2022,911,Yes,5,2,11,No,Yes,No,Yes,Yes,1.7,1,13,0.3,126,713,760,1843,13,6,low cost
13/02/2022,1979,No,3,19,20,Yes,Yes,Yes,No,Yes,0.5,15,54,0.3,136,669,1311,3151,12,1,low cost
13/02/2022,1899,No,4,0,11,No,Yes,Yes,Yes,Yes,0.5,0,55,0.3,93,1359,1981,1796,7,4,low cost
13/02/2022,1649,Yes,3,3,3,No,Yes,Yes,Yes,Yes,0.8,1,40,0.1,159,177,586,2755,15,9,low cost
13/02/2022,1095,Yes,6,15,12,No,Yes,Yes,No,No,1.8,9,47,0.3,152,354,1827,1334,12,2,low cost
13/02/2022,1074,No,4,11,12,No,Yes,No,Yes,Yes,0.7,0,61,0.6,117,305,1770,2791,7,1,low cost
13/02/2022,656,No,2,0,14,No,No,Yes,Yes,Yes,2.7,0,48,0.2,164,303,508,1132,5,0,low cost
13/02/2022,1394,Yes,3,9,4,Yes,Yes,Yes,No,No,2.7,7,8,0.8,150,215,1018,730,15,7,low cost
13/02/2022,1632,Yes,4,3,19,No,No,No,Yes,Yes,1.1,2,45,0.8,132,22,1256,379,18,13,low cost
13/02/2022,1225,No,3,17,15,No,No,No,No,No,2.9,13,35,0.5,128,1324,1490,1261,12,4,low cost
13/02/2022,1337,Yes,6,2,15,No,No,Yes,No,No,2.4,0,48,0.9,107,819,1129,3213,10,5,low cost
13/02/2022,1178,Yes,2,1,4,No,Yes,Yes,Yes,Yes,1.1,0,11,0.5,98,1549,1661,2106,17,10,low cost
13/02/2022,1269,No,4,19,12,Yes,No,Yes,No,Yes,1.5,1,51,0.7,180,410,1782,827,15,6,low cost
13/02/2022,1526,Yes,4,12,18,No,Yes,No,Yes,Yes,1.2,7,32,0.5,128,1152,1592,647,19,3,low cost
13/02/2022,986,No,8,9,7,No,Yes,Yes,Yes,Yes,0.7,7,16,0.4,144,234,628,300,8,5,low cost
13/02/2022,848,No,2,2,3,Yes,No,Yes,Yes,Yes,0.5,1,41,0.2,171,388,1015,3939,6,3,low cost
13/02/2022,1904,Yes,4,13,6,Yes,Yes,Yes,No,No,0.5,8,14,0.5,95,636,828,2091,8,0,low cost
13/02/2022,803,Yes,1,0,18,No,No,Yes,No,Yes,2.2,0,16,0.1,105,199,736,1492,17,12,low cost
13/02/2022,1399,Yes,1,15,19,Yes,No,Yes,No,Yes,1.9,1,56,0.3,153,130,611,3128,17,2,low cost
13/02/2022,788,Yes,4,6,12,No,Yes,Yes,Yes,Yes,1.5,0,22,0.5,163,1114,1732,3750,13,10,low cost
13/02/2022,579,Yes,1,9,10,No,No,No,Yes,Yes,1.1,6,58,0.2,125,786,1685,1435,18,9,low cost
13/02/2022,1010,No,8,5,7,Yes,No,Yes,Yes,Yes,0.7,4,28,0.5,195,117,841,3302,14,2,low cost
13/02/2022,530,Yes,3,2,2,Yes,Yes,Yes,No,Yes,0.5,0,47,0.5,93,463,912,3455,19,8,low cost
13/02/2022,1289,Yes,7,14,14,No,Yes,No,No,No,1.8,1,64,0.6,125,173,548,2782,9,3,low cost
13/02/2022,1877,Yes,8,6,7,No,Yes,No,No,No,0.5,4,10,0.9,123,134,610,3969,6,0,low cost
13/02/2022,1764,No,7,17,20,Yes,Yes,No,Yes,Yes,2.7,11,48,0.9,90,444,581,1589,19,10,low cost
13/02/2022,1709,No,6,6,3,No,Yes,Yes,Yes,Yes,2.2,1,13,0.6,191,74,516,3899,16,13,low cost
13/02/2022,1690,No,3,1,6,No,Yes,Yes,No,Yes,1.3,0,28,0.9,85,1304,1332,3571,18,2,low cost
13/02/2022,600,No,4,10,5,Yes,No,Yes,No,No,2.5,3,9,0.2,145,584,714,2800,17,6,low cost
13/02/2022,743,No,2,10,13,Yes,Yes,No,Yes,Yes,0.5,9,53,0.3,149,670,1070,2938,9,3,low cost
13/02/2022,1850,No,8,13,10,Yes,Yes,Yes,No,Yes,2.2,9,41,0.8,133,27,518,3032,8,1,low cost
13/02/2022,1297,No,1,14,12,Yes,Yes,Yes,No,No,0.5,12,17,0.1,196,559,813,3652,19,4,low cost
13/02/2022,1706,No,5,13,20,No,No,Yes,Yes,Yes,1.8,10,44,0.2,137,716,1440,3238,5,3,low cost
13/02/2022,1967,No,5,16,3,No,Yes,No,Yes,Yes,0.5,11,23,0.6,135,931,1726,325,16,0,low cost
13/02/2022,1392,Yes,2,9,13,Yes,No,Yes,No,No,0.5,6,63,0.5,181,573,1468,3850,12,8,low cost
13/02/2022,1248,Yes,2,3,6,Yes,No,Yes,Yes,Yes,2.1,2,12,0.1,170,328,1378,1266,11,0,low cost
13/02/2022,894,Yes,2,6,14,Yes,No,Yes,No,No,0.5,2,27,0.3,192,932,1576,3454,9,5.613772455,low cost
13/02/2022,1829,No,3,20,12,No,No,No,Yes,Yes,0.5,2,54,0.6,98,383,1160,1634,7,0,low cost
13/02/2022,1372,No,6,10,9,Yes,Yes,No,Yes,Yes,0.6,3,42,0.7,124,68,1998,3208,18,5,low cost
13/02/2022,1429,Yes,4,8,2,Yes,No,No,No,Yes,1,7,11,0.7,150,436,813,1955,7,5,low cost
13/02/2022,706,No,5,18,20,Yes,Yes,Yes,Yes,Yes,0.5,10,4,0.8,190,204,966,3735,12,7,low cost
13/02/2022,649,No,4,12,18,Yes,Yes,No,No,No,1.9,0,51,0.6,179,1174,1388,3446,11,5,low cost
13/02/2022,1137,Yes,3,18,7,No,Yes,No,Yes,Yes,0.8,3,7,1,122,537,620,946,13,4,low cost
13/02/2022,1320,Yes,1,14,14,No,Yes,Yes,Yes,Yes,0.5,11,6,0.2,164,1034,1836,1626,11,9,low cost
13/02/2022,792,No,4,16,20,Yes,Yes,No,No,No,0.8,7,48,0.5,144,371,888,1583,15,2,low cost
13/02/2022,918,Yes,7,8,2,No,Yes,No,No,Yes,2.7,7,25,0.9,149,178,1850,3676,6,2,low cost
13/02/2022,929,Yes,7,8,5,No,No,Yes,Yes,Yes,0.5,7,13,1,146,213,1714,1704,15,2,low cost
13/02/2022,767,Yes,5,8,4,No,Yes,Yes,No,Yes,0.5,4,30,0.8,100,798,1955,3485,9,1,low cost
13/02/2022,1739,No,8,10,8,Yes,No,No,No,Yes,2.6,9,39,0.5,135,86,1957,1882,13,12,low cost
13/02/2022,1315,No,1,0,8,No,Yes,No,Yes,Yes,0.5,0,15,0.4,134,489,624,3928,8,4,low cost
13/02/2022,1388,No,1,14,12,No,No,Yes,Yes,Yes,1.4,4,31,0.6,184,1338,1443,346,8,2,low cost
13/02/2022,1981,No,4,2,15,Yes,No,Yes,No,No,2.5,1,36,0.3,94,128,1457,395,9,7,low cost
13/02/2022,569,No,8,20,10,Yes,No,Yes,Yes,Yes,0.5,1,53,1,170,457,1555,1243,17,10,low cost
13/02/2022,1930,No,1,9,8,No,Yes,No,No,No,1.3,2,57,0.2,151,678,1117,682,16,10,low cost
13/02/2022,725,Yes,3,17,12,No,Yes,No,No,No,0.5,10,61,0.8,108,260,508,3074,7,6,low cost
13/02/2022,1690,No,8,15,7,No,Yes,No,No,No,2.2,0,51,0.8,130,713,1092,451,6,4,low cost
13/02/2022,712,Yes,4,5,10,No,No,No,Yes,Yes,1.4,1,33,0.2,86,163,799,1471,15,0,low cost
13/02/2022,1603,Yes,8,9,5,Yes,No,Yes,Yes,Yes,0.5,8,37,1,95,1430,1622,1748,15,10,low cost
13/02/2022,1850,Yes,8,3,9,Yes,No,No,No,Yes,2.8,0,18,0.1,132,633,1382,1853,15,0,low cost
13/02/2022,1472,Yes,3,6,16,Yes,Yes,Yes,Yes,Yes,0.7,4,41,1,145,242,619,1514,8,1,low cost
13/02/2022,1858,No,5,3,7,Yes,Yes,Yes,Yes,Yes,0.7,1,43,0.2,167,1154,1473,1886,9,3,low cost
13/02/2022,1543,Yes,8,13,4,Yes,No,Yes,Yes,Yes,2.6,0,46,0.8,116,48,679,3023,6,4,low cost
13/02/2022,652,Yes,6,11,16,No,No,Yes,No,No,2.8,4,37,0.8,174,416,1652,2904,16,8,low cost
13/02/2022,546,No,6,12,10,Yes,Yes,Yes,Yes,Yes,1.8,6,55,0.9,100,493,1477,628,12,3,low cost
13/02/2022,1408,Yes,8,3,19,Yes,No,Yes,No,No,1.4,1,6,0.9,145,621,692,1833,9,1,low cost
13/02/2022,1021,No,7,10,17,Yes,Yes,Yes,Yes,Yes,1.5,3,31,0.1,97,189,1327,1066,18,15,low cost
13/02/2022,567,No,2,15,4,No,Yes,Yes,No,Yes,1.4,14,60,0.1,111,152,1326,1150,17,16,low cost
13/02/2022,1967,Yes,8,10,10,No,No,Yes,No,Yes,2.6,4,62,1,91,1355,1850,2839,13,7,low cost
13/02/2022,1658,No,3,20,5,No,Yes,Yes,Yes,Yes,2,8,61,0.1,180,443,1100,2857,7,1,low cost
13/02/2022,1088,Yes,7,4,15,Yes,Yes,Yes,Yes,Yes,3,2,52,0.3,164,86,588,1447,19,16,low cost
13/02/2022,542,Yes,2,3,4,Yes,Yes,No,Yes,Yes,0.7,2,12,0.2,185,1674,1969,3445,17,2,low cost
13/02/2022,788,No,1,20,19,Yes,No,Yes,Yes,Yes,1.6,6,52,0.1,96,530,1436,1941,14,0,low cost
13/02/2022,576,Yes,5,15,12,Yes,No,Yes,No,No,2.5,10,57,0.7,179,1009,1656,2522,11,5,low cost
13/02/2022,950,Yes,3,20,20,No,No,No,Yes,Yes,1.6,5,41,0.5,188,193,727,2932,10,7,low cost
13/02/2022,518,Yes,3,7,7,Yes,Yes,No,Yes,Yes,0.8,3,17,0.5,133,564,765,2239,7,3,low cost
13/02/2022,1996,Yes,7,8,4,Yes,Yes,No,No,No,1.9,4,55,0.3,81,890,1661,1852,8,2,low cost
13/02/2022,1197,No,6,17,16,No,No,No,Yes,Yes,2.9,6,38,0.1,83,1516,1910,3525,13,9,low cost
13/02/2022,1006,Yes,1,12,9,Yes,No,Yes,No,Yes,2.5,9,14,0.7,186,348,640,1955,17,6,low cost
13/02/2022,1679,Yes,4,3,12,No,Yes,No,Yes,Yes,1.5,2,4,0.1,133,349,531,1557,16,15,low cost
13/02/2022,1262,No,7,16,4,Yes,Yes,Yes,Yes,Yes,1.4,7,64,0.1,116,37,1018,3060,5,1,low cost
13/02/2022,560,No,1,19,7,No,No,Yes,No,Yes,1.3,13,29,1,160,906,1189,2832,16,1,low cost
13/02/2022,904,No,4,13,16,No,No,No,Yes,Yes,2.4,5,55,0.6,158,529,764,2008,6,1,low cost
13/02/2022,1834,Yes,3,10,8,No,Yes,No,Yes,Yes,2.1,1,55,0.1,137,670,1179,2420,15,3,low cost
13/02/2022,681,No,3,17,18,No,Yes,Yes,No,No,1.2,8,13,0.8,87,288,621,292,12,10,low cost
13/02/2022,687,No,2,16,19,Yes,Yes,Yes,Yes,Yes,0.6,13,14,0.4,185,721,1620,1580,19,4,low cost
13/02/2022,863,No,6,13,20,No,No,No,Yes,Yes,2.9,11,52,0.8,119,1060,1547,1345,7,0,low cost
14/02/2022,518,Yes,6,15,9,Yes,No,No,Yes,Yes,2.7,0,45,0.7,159,564,739,1208,10,9,low cost
14/02/2022,1488,No,4,0,2,No,No,No,Yes,Yes,1.8,0,2,0.1,124,765,777,3349,17,6,low cost
14/02/2022,944,No,3,1,10,Yes,No,No,No,Yes,2.4,0,35,0.5,127,7,719,2804,9,4,low cost
14/02/2022,1283,No,6,9,17,Yes,No,Yes,No,Yes,0.5,6,48,0.5,176,880,964,1182,11,8,low cost
14/02/2022,817,Yes,4,17,14,No,Yes,Yes,Yes,Yes,1,13,40,0.8,140,1180,1790,436,19,6,low cost
14/02/2022,804,No,1,18,7,No,Yes,Yes,No,Yes,2.6,2,49,0.6,105,638,939,2256,16,1,low cost
14/02/2022,1883,Yes,5,3,10,No,Yes,No,Yes,Yes,2.6,2,50,0.1,169,313,561,427,17,8,low cost
14/02/2022,1177,No,7,12,4,No,No,No,Yes,Yes,0.5,5,2,0.9,141,490,793,715,19,5,low cost
14/02/2022,1765,Yes,4,8,10,No,No,No,No,Yes,2,7,18,0.9,85,791,1580,1199,7,4,low cost
14/02/2022,1997,No,8,16,8,No,Yes,No,Yes,Yes,2.1,10,60,0.7,84,1130,1687,788,17,15,low cost
14/02/2022,989,Yes,4,11,13,Yes,Yes,Yes,No,No,2.6,1,14,0.2,148,513,1089,507,13,10,low cost
14/02/2022,1370,Yes,6,3,15,No,No,Yes,Yes,Yes,0.6,0,56,0.5,124,919,1113,974,5,4,low cost
14/02/2022,861,No,7,1,12,Yes,No,No,No,No,0.5,0,64,0.8,105,1376,1864,600,15,1,low cost
14/02/2022,1745,No,2,2,16,No,Yes,No,No,Yes,1.8,0,45,0.1,110,1070,1445,2352,11,9,low cost
14/02/2022,1187,No,8,0,20,Yes,Yes,Yes,Yes,Yes,0.6,0,4,0.7,92,709,1306,2518,14,12,low cost
14/02/2022,1422,Yes,1,13,2,No,No,No,No,No,1.8,12,3,0.9,145,1023,1223,3941,9,7,low cost
14/02/2022,658,Yes,8,1,8,No,No,No,Yes,Yes,2.4,0,38,1,94,479,1300,2585,19,2,low cost
14/02/2022,1180,Yes,2,1,10,Yes,Yes,Yes,Yes,Yes,2.3,0,32,0.8,97,1603,1762,3504,17,7,low cost
14/02/2022,521,Yes,4,11,12,Yes,Yes,Yes,Yes,Yes,2.6,1,64,0.8,200,575,1089,834,6,5,low cost
14/02/2022,666,No,1,13,9,Yes,Yes,No,Yes,Yes,1.1,1,28,0.9,179,157,1466,3850,7,5,low cost
14/02/2022,805,Yes,2,3,3,No,No,No,No,Yes,1.5,0,25,0.3,174,522,553,1580,15,13,low cost
14/02/2022,1008,Yes,6,5,18,No,Yes,No,No,Yes,2.9,0,39,0.9,161,565,1228,3589,12.20219488,1,low cost
14/02/2022,986,No,8,9,8,No,No,No,Yes,Yes,2.8,0,26,0.1,80,0,1214,1316,7,5,low cost
14/02/2022,1655,No,2,1,13,Yes,No,No,No,Yes,2,0,23,0.6,192,586,641,1872,11,9,low cost
14/02/2022,1391,Yes,5,1,17,No,Yes,No,Yes,Yes,0.5,0,53,0.2,114,996,1521,1114,8,0,low cost
14/02/2022,1042,Yes,3,20,7,Yes,Yes,Yes,No,Yes,0.5,11,13,0.1,148,98,569,1715,17,7,low cost
14/02/2022,916,Yes,3,16,7,No,Yes,Yes,Yes,Yes,1.1,5,44,0.9,116,893,1132,2367,8,5,low cost
14/02/2022,681,No,3,7,4,Yes,Yes,No,No,Yes,2.6,1,29,0.9,162,1262,1332,575,15,5,low cost
14/02/2022,1224,Yes,6,3,3,Yes,No,Yes,Yes,Yes,1.1,1,34,1,138,1545,1751,2992,13,5,low cost
14/02/2022,1234,No,3,17,8,No,Yes,Yes,Yes,Yes,2.1,4,44,0.4,107,797,1054,2819,13,3,low cost
14/02/2022,1093,Yes,8,9,13,No,Yes,No,No,No,2.7,8,63,0.5,138,605,1966,3556,13,2,low cost
14/02/2022,583,No,5,18,13,No,No,No,Yes,Yes,0.5,9,33,0.9,136,1673,1774,3236,12,9,low cost
