date,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
12/2/2022,1278.00,Yes,2.80,Yes,0.00,No,56,0.6,179,1,7,406,1698,3032,9,5,6,No,No,Yes,medium cost
12/2/2022,562.00,Yes,1.10,Yes,1.00,Yes,43,0.3,141,6,17,918,991,3352,13,12,17,Yes,Yes,No,medium cost
12/2/2022,1249.00,Yes,2.10,Yes,0.00,No,38,0.8,193,5,10,940,1290,3195,19,7,17,No,No,No,medium cost
12/2/2022,1811.00,No,1.20,No,18.00,Yes,25,0.8,185,6,19,1411,1443,1677,10,6,2,Yes,Yes,No,medium cost
12/2/2022,560.00,Yes,2.90,Yes,1.00,Yes,12,1,161,5,19,465,1797,2620,13,0,16,Yes,Yes,Yes,medium cost
12/2/2022,1773.00,Yes,0.50,No,14.00,Yes,61,0.1,141,7,20,847,1562,1061,17,4,15,Yes,No,Yes,medium cost
12/2/2022,1715.00,Yes,2.10,No,5.00,No,11,0.4,100,3,10,314,1276,1018,16,5,8,Yes,Yes,Yes,medium cost
12/2/2022,725.00,No,0.50,Yes,0.00,Yes,26,0.8,176,5,1,829,960,1370,7,6,9,Yes,Yes,Yes,medium cost
12/2/2022,800.00,Yes,2.20,No,5.00,Yes,41,0.1,103,6,9,185,1008,2094,17,16,6,Yes,No,Yes,medium cost
12/2/2022,1300.00,No,0.50,No,6.00,Yes,43,0.1,156,3,12,589,1815,2790,15,4,19,Yes,No,No,medium cost
12/2/2022,1001.00,No,0.80,No,0.00,No,48,1,98,5,0,471,655,1485,10,2,11,Yes,Yes,Yes,medium cost
12/2/2022,500.00,No,1.30,Yes,13.00,No,64,0.9,134,4,17,1384,1912,2807,19,7,7,No,No,Yes,medium cost
12/2/2022,1378.00,Yes,2.50,Yes,4.00,Yes,52,0.5,184,3,7,13,641,3528,5,1,7,Yes,No,No,medium cost
12/2/2022,951.00,Yes,2.40,No,1.00,Yes,24,0.1,147,8,20,897,1964,3391,19,4,7,Yes,No,No,medium cost
12/2/2022,1038.00,Yes,0.50,Yes,1.00,No,48,0.2,99,6,2,83,1103,1073,5,4,2,No,No,Yes,medium cost
12/2/2022,987.00,Yes,1.20,Yes,1.00,No,20,0.9,108,6,5,237,1427,2811,7,4,17,Yes,No,No,medium cost
12/2/2022,1698.00,No,0.50,No,6.00,Yes,21,0.1,196,7,7,614,1254,778,7,3,3,Yes,Yes,Yes,medium cost
12/2/2022,1762.00,Yes,0.90,Yes,14.00,No,11,0.1,107,4,17,647,801,3628,9,3,10,No,No,Yes,medium cost
12/2/2022,785.00,No,2.40,No,6.00,No,16,0.2,135,3,13,223,1366,2637,12,8,16,No,No,No,medium cost
12/2/2022,1851.00,No,2.40,Yes,2.00,No,59,0.1,151,3,18,278,1198,2892,10,0,5,Yes,Yes,No,medium cost
12/2/2022,1698.00,No,0.50,Yes,2.00,No,62,0.4,189,3,13,1459,1565,2805,11,2,19,No,No,Yes,medium cost
12/2/2022,1976.00,No,2.80,No,0.00,No,4,0.8,93,8,1,1146,1436,804,5,1,14,No,Yes,No,medium cost
12/2/2022,1649.00,Yes,0.50,No,4.00,Yes,53,0.4,162,4,11,261,1316,361,12,7,19,Yes,Yes,Yes,medium cost
12/2/2022,1157.00,Yes,2.60,Yes,4.00,No,4,0.9,149,7,6,878,1737,1453,17,10,9,Yes,No,No,medium cost
12/2/2022,1702.00,No,0.50,No,1.00,Yes,54,0.4,131,5,2,1112,1578,359,13,12,5,Yes,Yes,No,medium cost
12/2/2022,1040.00,Yes,0.60,No,0.00,No,54,0.3,199,2,5,458,959,3886,15,5,20,No,Yes,Yes,medium cost
12/2/2022,790.00,Yes,2.10,Yes,2.00,Yes,29,0.7,106,6,11,521,1996,557,11,2,2,Yes,Yes,Yes,medium cost
12/2/2022,1429.00,No,2.90,No,2.00,No,58,0.2,128,4,3,417,983,2005,15,1,9,No,Yes,No,medium cost
12/2/2022,739.00,Yes,3.00,No,14.00,No,56,0.7,103,8,20,134,1696,630,17,2,11,Yes,No,No,medium cost
12/2/2022,1364.00,Yes,1.60,Yes,6.00,Yes,44,0.1,174,7,8,615,1142,2741,9,3,18,Yes,No,Yes,medium cost
12/2/2022,1580.00,No,2.80,Yes,0.00,No,45,1,196,8,7,1017,1092,2214,12,9,19,No,No,Yes,medium cost
12/2/2022,1384.00,Yes,2.20,Yes,0.00,No,49,0.7,189,1,0,725,1741,1387,13,3,13,Yes,Yes,Yes,medium cost
12/2/2022,1037.00,No,2.90,Yes,2.00,No,57,0.7,83,6,5,749,965,3148,16,13,9,Yes,No,No,medium cost
12/2/2022,1519.00,No,1.50,No,12.00,No,43,0.1,183,1,14,868,1637,853,5,0,7,No,Yes,Yes,medium cost
12/2/2022,989.00,No,0.50,No,15.00,No,20,0.4,153,1,16,68,947,3614,17,5,10,Yes,Yes,No,medium cost
12/2/2022,1040.00,Yes,0.50,Yes,3.00,No,41,0.8,116,3,18,299,608,1006,12,7,18,No,No,Yes,medium cost
12/2/2022,1240.00,Yes,1.40,No,3.00,Yes,9,0.9,93,5,7,477,1319,3959,14,9,15,Yes,No,No,medium cost
12/2/2022,1273.00,Yes,2.00,No,15.00,Yes,7,0.9,143,1,16,288,706,1743,12,7,13,Yes,Yes,No,medium cost
12/2/2022,1784.00,No,0.50,No,8.00,No,28,0.3,171,4,9,1145,1680,2192,15,13,2,Yes,No,No,medium cost
12/2/2022,1169.00,Yes,1.40,Yes,7.00,Yes,51,0.1,177,7,19,515,720,329,14,6,13,Yes,No,Yes,medium cost
12/2/2022,703.00,Yes,2.40,No,1.00,Yes,27,0.1,138,1,6,47,1820,502,12,4,11,Yes,Yes,Yes,medium cost
12/2/2022,959.00,Yes,1.00,No,5.00,Yes,15,0.4,119,5,9,121,934,3000,15,0,15,Yes,Yes,Yes,medium cost
12/2/2022,1292.00,Yes,3.00,Yes,1.00,Yes,63,0.3,157,6,8,452,1309,1413,13,2,10,Yes,Yes,Yes,medium cost
12/2/2022,1927.00,Yes,2.10,No,0.00,No,5,0.9,139,6,1,603,1228,2913,15,10,8,No,No,No,medium cost
12/2/2022,1477.00,Yes,1.70,No,1.00,No,15,0.4,178,8,5,1381,1459,2684,18,13,8,Yes,Yes,Yes,medium cost
12/2/2022,1759.00,No,0.50,Yes,9.00,No,58,0.2,101,2,12,510,615,3428,17,0,9,Yes,Yes,No,medium cost
12/2/2022,831.00,No,2.20,No,0.00,Yes,31,0.3,197,3,1,1460,1591,1629,8,1,5,Yes,Yes,No,medium cost
12/2/2022,1803.00,No,1.10,Yes,1.00,Yes,41,0.2,146,2,10,102,613,1873,14,1,20,Yes,Yes,Yes,medium cost
12/2/2022,1361.00,No,0.60,No,0.00,Yes,64,1,91,3,2,174,574,3751,18,6,19,Yes,Yes,No,medium cost
13/02/2022,1183.00,Yes,1.40,No,1.00,No,32,0.8,197,1,4,884,1475,637,12,6,16,No,No,Yes,medium cost
13/02/2022,917.00,Yes,1.30,No,0.00,No,53,0.2,166,5,1,750,1339,603,12,6,7,Yes,No,Yes,medium cost
13/02/2022,1278.00,Yes,0.50,Yes,2.00,No,7,1,192,5,3,319,587,3067,10,2,4,Yes,Yes,Yes,medium cost
13/02/2022,1247.00,Yes,0.50,No,0.00,No,28,0.4,191,7,5,901,1447,3268,16,3,15,No,Yes,No,medium cost
13/02/2022,930.00,No,1.00,Yes,5.00,Yes,40,0.8,128,7,15,775,1224,3816,13,0,2,Yes,Yes,Yes,medium cost
13/02/2022,1019.00,No,1.70,Yes,0.00,Yes,5,0.7,177,3,8,889,1840,1850,10,5,11,Yes,No,Yes,medium cost
13/02/2022,1855.00,Yes,0.80,No,0.00,Yes,26,0.8,161,4,0,986,1339,3481,8,7,19,Yes,Yes,Yes,medium cost
13/02/2022,1730.00,No,0.50,Yes,4.00,No,54,0.7,93,3,7,283,1151,1695,19,5,17,No,Yes,No,medium cost
13/02/2022,1972.00,No,2.20,Yes,4.00,Yes,5,0.9,95,3,19,955,1781,625,10,1,10,Yes,Yes,Yes,medium cost
13/02/2022,1887.00,No,2.30,Yes,4.00,No,35,0.9,115,2,7,178,1275,3203,7,5,15,Yes,No,No,medium cost
13/02/2022,1590.00,No,1.90,No,0.00,No,13,0.4,111,6,1,759,1187,2440,19,0,3,Yes,No,Yes,medium cost
13/02/2022,603.00,Yes,2.70,No,0.00,Yes,42,0.2,135,8,0,746,754,1934,14,10,11,Yes,No,No,medium cost
13/02/2022,560.00,Yes,2.10,No,11.00,Yes,37,0.6,121,4,14,237,551,3278,15,9,7,Yes,Yes,No,medium cost
13/02/2022,1981.00,Yes,1.60,Yes,10.00,No,34,0.1,117,5,20,929,1552,3764,11,4,14,Yes,No,Yes,medium cost
13/02/2022,1190.00,Yes,2.10,No,0.00,Yes,18,0.6,160,6,2,644,1070,3571,6,5,5,Yes,No,No,medium cost
13/02/2022,1396.00,Yes,0.80,Yes,7.00,Yes,10,0.3,108,4,16,646,1721,3881,13,0,9,Yes,Yes,Yes,medium cost
13/02/2022,1598.00,Yes,1.70,Yes,0.00,No,57,0.9,89,1,1,371,783,1663,14,9,14,Yes,No,Yes,medium cost
13/02/2022,1692.00,No,2.20,No,5.00,Yes,11,0.1,151,3,7,1256,1386,524,5,2,10,Yes,Yes,No,medium cost
13/02/2022,628.00,Yes,0.50,No,0.00,Yes,26,0.5,106,8,2,389,517,1853,13,10,12,Yes,Yes,Yes,medium cost
13/02/2022,1883.00,No,0.70,Yes,1.00,No,6,0.9,145,6,4,123,1320,2067,8,0,9,Yes,No,Yes,medium cost
13/02/2022,819.00,Yes,0.50,No,5.00,Yes,16,0.1,163,1,10,663,1788,3325,15,5,16,Yes,No,No,medium cost
13/02/2022,651.00,No,1.60,Yes,0.00,Yes,7,0.6,129,1,6,1268,1423,2151,19,10,20,Yes,Yes,Yes,medium cost
13/02/2022,723.00,No,1.10,No,2.00,No,27,0.7,145,2,9,98,1175,2044,13,6,11,No,Yes,No,medium cost
13/02/2022,1367.00,Yes,0.90,No,2.00,Yes,58,0.6,184,4,20,,1210,3946,16,9,9,Yes,No,No,medium cost
13/02/2022,1784.00,Yes,1.40,No,1.00,Yes,3,0.3,125,5,5,1424,1672,2110,10,5,8,Yes,No,Yes,medium cost
13/02/2022,1744.00,Yes,0.90,Yes,5.00,Yes,35,0.3,137,7,9,915,1554,656,17,4,7,Yes,No,No,medium cost
13/02/2022,1086.00,No,2.50,No,11.00,No,7,0.5,116,6,14,635,1839,3297,18,0,16,Yes,No,No,medium cost
13/02/2022,899.00,No,1.70,Yes,0.00,Yes,3,0.1,165,8,0,167,1239,1296,14,11,9,Yes,No,Yes,medium cost
13/02/2022,896.00,No,0.80,No,3.00,No,29,0.5,91,6,10,135,820,1650,16,6,13,Yes,No,No,medium cost
13/02/2022,1714.00,No,1.60,Yes,9.00,Yes,59,0.5,186,8,19,991,1274,2546,18,10,11,Yes,Yes,Yes,medium cost
13/02/2022,1395.00,Yes,0.60,No,5.00,No,38,0.3,167,6,16,896,1501,915,5,4,6,Yes,Yes,No,medium cost
13/02/2022,786.00,No,1.80,Yes,2.00,No,28,0.5,198,1,7,3,1058,331,14,2,2,Yes,No,Yes,medium cost
13/02/2022,1687.00,No,1.20,Yes,4.00,No,14,0.9,120,2,14,924,1461,3975,19,3,10,No,Yes,Yes,medium cost
13/02/2022,669.00,Yes,2.60,Yes,18.00,Yes,10,0.6,171,5,20,1300,1834,2801,6,2,10,Yes,No,No,medium cost
13/02/2022,1423.00,Yes,2.10,No,1.00,No,51,0.8,178,4,18,633,1371,3331,8,2,8,Yes,Yes,No,medium cost
13/02/2022,1600.00,No,2.00,Yes,5.00,No,44,0.1,98,1,8,735,1205,2939,8,3,19,Yes,Yes,Yes,medium cost
13/02/2022,1621.00,Yes,0.60,Yes,14.00,No,59,0.7,160,7,16,213,1120,2706,12,3,20,Yes,No,No,medium cost
13/02/2022,1672.00,Yes,1.90,No,10.00,No,37,0.3,194,7,15,495,839,1335,7,1,8,No,Yes,Yes,medium cost
13/02/2022,1934.00,No,2.70,No,9.00,Yes,48,0.1,128,4,18,475,853,3370,7,6,2,Yes,No,Yes,medium cost
13/02/2022,1650.00,Yes,0.60,No,0.00,No,62,0.3,81,3,15,1305,1918,2596,5,2,10,No,No,No,medium cost
13/02/2022,1700.00,No,0.50,Yes,1.00,No,33,0.8,189,5,2,382,1151,2477,9,8,3,No,No,Yes,medium cost
13/02/2022,1550.00,Yes,2.00,No,1.00,Yes,29,0.6,171,5,2,572,1499,3465,10,1,14,Yes,Yes,No,medium cost
13/02/2022,626.00,No,1.90,No,4.00,No,8,0.2,185,2,6,16,1410,2589,15,10,14,No,Yes,Yes,medium cost
13/02/2022,1737.00,Yes,2.00,Yes,0.00,No,14,0.4,156,5,2,1028,1757,2363,8,0,10,Yes,No,Yes,medium cost
13/02/2022,1370.00,No,1.70,No,1.00,No,6,0.7,113,1,7,482,1689,1302,7,3,3,No,No,Yes,medium cost
13/02/2022,1899.00,Yes,0.80,Yes,15.00,No,14,0.4,191,4,16,1200,1345,1677,5,1,14,No,No,Yes,medium cost
13/02/2022,848.00,Yes,0.60,No,0.00,No,31,0.7,123,5,1,299,756,1108,15,6,18,Yes,Yes,No,medium cost
13/02/2022,1430.00,Yes,2.00,Yes,0.00,Yes,16,0.2,171,4,1,696,757,2916,6,3,10,Yes,Yes,No,medium cost
13/02/2022,768.00,Yes,0.50,Yes,1.00,No,45,0.1,175,4,16,1164,1376,3947,6,1,12,Yes,Yes,No,medium cost
13/02/2022,1856.00,Yes,1.90,Yes,9.00,Yes,15,0.5,160,3,14,450,714,1514,7,1,13,Yes,Yes,No,medium cost
13/02/2022,900.00,Yes,0.50,No,11.00,Yes,64,0.7,149,4,12,164,708,942,13,5,2,Yes,Yes,No,low cost
13/02/2022,1729.00,No,2.30,Yes,0.00,No,38,0.2,136,7,8,77,1910,700,8,2,7,Yes,Yes,Yes,low cost
13/02/2022,1533.00,Yes,2.80,No,3.00,No,42,0.2,87,1,13,1316,1618,3246,10,2,8,No,Yes,No,low cost
13/02/2022,1210.00,Yes,2.30,No,0.00,No,63,0.9,141,6,4,51,1761,977,14,6,20,Yes,No,No,low cost
13/02/2022,1880.00,Yes,1.80,Yes,1.00,Yes,10,0.5,198,8,4,1664,1708,3538,19,16,17,Yes,No,Yes,low cost
13/02/2022,996.00,No,0.50,Yes,14.00,No,61,0.8,174,7,15,400,989,1235,11,10,16,Yes,Yes,Yes,low cost
13/02/2022,1175.00,No,3.00,Yes,12.00,Yes,40,0.1,172,5,18,812,1251,1507,15,14,18,Yes,Yes,No,low cost
13/02/2022,1773.00,No,0.50,Yes,7.00,No,33,0.3,143,5,13,831,1170,1994,16,9,20,Yes,No,No,low cost
13/02/2022,1263.00,No,2.40,Yes,11.00,Yes,54,0.6,100,5,14,12,1857,458,12,5,15,Yes,No,No,low cost
13/02/2022,1956.00,No,1.20,Yes,10.00,Yes,5,0.8,156,4,11,870,1753,2130,7,3,10,Yes,Yes,Yes,low cost
13/02/2022,992.00,No,1.60,Yes,10.00,No,27,0.3,162,4,14,106,767,3894,15,9,13,Yes,No,Yes,low cost
13/02/2022,911.00,Yes,1.70,No,1.00,Yes,13,0.3,126,5,2,713,760,1843,13,6,11,Yes,No,Yes,low cost
13/02/2022,1979.00,No,0.50,Yes,15.00,No,54,0.3,136,3,19,669,1311,3151,12,1,20,Yes,Yes,Yes,low cost
13/02/2022,1899.00,No,0.50,Yes,0.00,Yes,55,0.3,93,4,0,1359,1981,1796,7,4,11,Yes,No,Yes,low cost
13/02/2022,1649.00,Yes,0.80,Yes,1.00,Yes,40,0.1,159,3,3,177,586,2755,15,9,3,Yes,No,Yes,low cost
13/02/2022,1095.00,Yes,1.80,Yes,9.00,No,47,0.3,152,6,15,354,1827,1334,12,2,12,No,No,Yes,low cost
13/02/2022,1074.00,No,0.70,No,0.00,Yes,61,0.6,117,4,11,305,1770,2791,7,1,12,Yes,No,Yes,low cost
13/02/2022,656.00,No,2.70,Yes,0.00,Yes,48,0.2,164,2,0,303,508,1132,5,0,14,Yes,No,No,low cost
13/02/2022,1394.00,Yes,2.70,Yes,7.00,No,8,0.8,150,3,9,215,1018,730,15,7,4,No,Yes,Yes,low cost
13/02/2022,1632.00,Yes,1.10,No,2.00,Yes,45,0.8,132,4,3,22,1256,379,18,13,19,Yes,No,No,low cost
13/02/2022,1225.00,No,2.90,No,13.00,No,35,0.5,128,3,17,1324,1490,1261,12,4,15,No,No,No,low cost
13/02/2022,1337.00,Yes,2.40,Yes,0.00,No,48,0.9,107,6,2,819,1129,3213,10,5,15,No,No,No,low cost
13/02/2022,1178.00,Yes,1.10,Yes,0.00,Yes,11,0.5,98,2,1,1549,1661,2106,17,10,4,Yes,No,Yes,low cost
13/02/2022,1269.00,No,1.50,Yes,1.00,No,51,0.7,180,4,19,410,1782,827,15,6,12,Yes,Yes,No,low cost
13/02/2022,1526.00,Yes,1.20,No,7.00,Yes,32,0.5,128,4,12,1152,1592,647,19,3,18,Yes,No,Yes,low cost
13/02/2022,986.00,No,0.70,Yes,7.00,Yes,16,0.4,144,8,9,234,628,300,8,5,7,Yes,No,Yes,low cost
13/02/2022,848.00,No,0.50,Yes,1.00,Yes,41,0.2,171,2,2,388,1015,3939,6,3,3,Yes,Yes,No,low cost
13/02/2022,1904.00,Yes,0.50,Yes,8.00,No,14,0.5,95,4,13,636,828,2091,8,0,6,No,Yes,Yes,low cost
13/02/2022,803.00,Yes,2.20,Yes,0.00,No,16,0.1,105,1,0,199,736,1492,17,12,18,Yes,No,No,low cost
13/02/2022,1399.00,Yes,1.90,Yes,1.00,No,56,0.3,153,1,15,130,611,3128,17,2,19,Yes,Yes,No,low cost
13/02/2022,788.00,Yes,1.50,Yes,0.00,Yes,22,0.5,163,4,6,1114,1732,3750,13,10,12,Yes,No,Yes,low cost
13/02/2022,579.00,Yes,1.10,No,6.00,Yes,58,0.2,125,1,9,786,1685,1435,18,9,10,Yes,No,No,low cost
13/02/2022,1010.00,No,0.70,Yes,4.00,Yes,28,0.5,195,8,5,117,841,3302,14,2,7,Yes,Yes,No,low cost
13/02/2022,530.00,Yes,0.50,Yes,0.00,No,47,0.5,93,3,2,463,912,3455,19,8,2,Yes,Yes,Yes,low cost
13/02/2022,1289.00,Yes,1.80,No,1.00,No,64,0.6,125,7,14,173,548,2782,9,3,14,No,No,Yes,low cost
13/02/2022,1877.00,Yes,0.50,No,4.00,No,10,0.9,123,8,6,134,610,3969,6,0,7,No,No,Yes,low cost
13/02/2022,1764.00,No,2.70,No,11.00,Yes,48,0.9,90,7,17,444,581,1589,19,10,20,Yes,Yes,Yes,low cost
13/02/2022,1709.00,No,2.20,Yes,1.00,Yes,13,0.6,191,6,6,74,516,3899,16,13,3,Yes,No,Yes,low cost
13/02/2022,1690.00,No,1.30,Yes,0.00,No,28,0.9,85,3,1,1304,1332,3571,18,2,6,Yes,No,Yes,low cost
13/02/2022,600.00,No,2.50,Yes,3.00,No,9,0.2,145,4,10,584,714,2800,17,6,5,No,Yes,No,low cost
13/02/2022,743.00,No,0.50,No,9.00,Yes,53,0.3,149,2,10,670,1070,2938,9,3,13,Yes,Yes,Yes,low cost
13/02/2022,1850.00,No,2.20,Yes,9.00,No,41,0.8,133,8,13,27,518,3032,8,1,10,Yes,Yes,Yes,low cost
13/02/2022,1297.00,No,0.50,Yes,12.00,No,17,0.1,196,1,14,559,813,3652,19,4,12,No,Yes,Yes,low cost
13/02/2022,1706.00,No,1.80,Yes,10.00,Yes,44,0.2,137,5,13,716,1440,3238,5,3,20,Yes,No,No,low cost
13/02/2022,1967.00,No,0.50,No,11.00,Yes,23,0.6,135,5,16,931,1726,325,16,0,3,Yes,No,Yes,low cost
13/02/2022,1392.00,Yes,0.50,Yes,6.00,No,63,0.5,181,2,9,573,1468,3850,12,8,13,No,Yes,No,low cost
13/02/2022,1248.00,Yes,2.10,Yes,2.00,Yes,12,0.1,170,2,3,328,1378,1266,11,0,6,Yes,Yes,No,low cost
13/02/2022,894.00,Yes,0.50,Yes,2.00,No,27,0.3,192,2,6,932,1576,3454,9,,14,No,Yes,No,low cost
13/02/2022,1829.00,No,0.50,No,2.00,Yes,54,0.6,98,3,20,383,1160,1634,7,0,12,Yes,No,No,low cost
13/02/2022,1372.00,No,0.60,No,3.00,Yes,42,0.7,124,6,10,68,1998,3208,18,5,9,Yes,Yes,Yes,low cost
13/02/2022,1429.00,Yes,1.00,No,7.00,No,11,0.7,150,4,8,436,813,1955,7,5,2,Yes,Yes,No,low cost
13/02/2022,706.00,No,0.50,Yes,10.00,Yes,4,0.8,190,5,18,204,966,3735,12,7,20,Yes,Yes,Yes,low cost
13/02/2022,649.00,No,1.90,No,0.00,No,51,0.6,179,4,12,1174,1388,3446,11,5,18,No,Yes,Yes,low cost
13/02/2022,1137.00,Yes,0.80,No,3.00,Yes,7,1,122,3,18,537,620,946,13,4,7,Yes,No,Yes,low cost
13/02/2022,1320.00,Yes,0.50,Yes,11.00,Yes,6,0.2,164,1,14,1034,1836,1626,11,9,14,Yes,No,Yes,low cost
13/02/2022,792.00,No,0.80,No,7.00,No,48,0.5,144,4,16,371,888,1583,15,2,20,No,Yes,Yes,low cost
13/02/2022,918.00,Yes,2.70,No,7.00,No,25,0.9,149,7,8,178,1850,3676,6,2,2,Yes,No,Yes,low cost
13/02/2022,929.00,Yes,0.50,Yes,7.00,Yes,13,1,146,7,8,213,1714,1704,15,2,5,Yes,No,No,low cost
13/02/2022,767.00,Yes,0.50,Yes,4.00,No,30,0.8,100,5,8,798,1955,3485,9,1,4,Yes,No,Yes,low cost
13/02/2022,1739.00,No,2.60,No,9.00,No,39,0.5,135,8,10,86,1957,1882,13,12,8,Yes,Yes,No,low cost
13/02/2022,1315.00,No,0.50,No,0.00,Yes,15,0.4,134,1,0,489,624,3928,8,4,8,Yes,No,Yes,low cost
13/02/2022,1388.00,No,1.40,Yes,4.00,Yes,31,0.6,184,1,14,1338,1443,346,8,2,12,Yes,No,No,low cost
13/02/2022,1981.00,No,2.50,Yes,1.00,No,36,0.3,94,4,2,128,1457,395,9,7,15,No,Yes,No,low cost
13/02/2022,569.00,No,0.50,Yes,1.00,Yes,53,1,170,8,20,457,1555,1243,17,10,10,Yes,Yes,No,low cost
13/02/2022,1930.00,No,1.30,No,2.00,No,57,0.2,151,1,9,678,1117,682,16,10,8,No,No,Yes,low cost
13/02/2022,725.00,Yes,0.50,No,10.00,No,61,0.8,108,3,17,260,508,3074,7,6,12,No,No,Yes,low cost
13/02/2022,1690.00,No,2.20,No,0.00,No,51,0.8,130,8,15,713,1092,451,6,4,7,No,No,Yes,low cost
13/02/2022,712.00,Yes,1.40,No,1.00,Yes,33,0.2,86,4,5,163,799,1471,15,0,10,Yes,No,No,low cost
13/02/2022,1603.00,Yes,0.50,Yes,8.00,Yes,37,1,95,8,9,1430,1622,1748,15,10,5,Yes,Yes,No,low cost
13/02/2022,1850.00,Yes,2.80,No,0.00,No,18,0.1,132,8,3,633,1382,1853,15,0,9,Yes,Yes,No,low cost
13/02/2022,1472.00,Yes,0.70,Yes,4.00,Yes,41,1,145,3,6,242,619,1514,8,1,16,Yes,Yes,Yes,low cost
13/02/2022,1858.00,No,0.70,Yes,1.00,Yes,43,0.2,167,5,3,1154,1473,1886,9,3,7,Yes,Yes,Yes,low cost
13/02/2022,1543.00,Yes,2.60,Yes,0.00,Yes,46,0.8,116,8,13,48,679,3023,6,4,4,Yes,Yes,No,low cost
13/02/2022,652.00,Yes,2.80,Yes,4.00,No,37,0.8,174,6,11,416,1652,2904,16,8,16,No,No,No,low cost
13/02/2022,546.00,No,1.80,Yes,6.00,Yes,55,0.9,100,6,12,493,1477,628,12,3,10,Yes,Yes,Yes,low cost
13/02/2022,1408.00,Yes,1.40,Yes,1.00,No,6,0.9,145,8,3,621,692,1833,9,1,19,No,Yes,No,low cost
13/02/2022,1021.00,No,1.50,Yes,3.00,Yes,31,0.1,97,7,10,189,1327,1066,18,15,17,Yes,Yes,Yes,low cost
13/02/2022,567.00,No,1.40,Yes,14.00,No,60,0.1,111,2,15,152,1326,1150,17,16,4,Yes,No,Yes,low cost
13/02/2022,1967.00,Yes,2.60,Yes,4.00,No,62,1,91,8,10,1355,1850,2839,13,7,10,Yes,No,No,low cost
13/02/2022,1658.00,No,2.00,Yes,8.00,Yes,61,0.1,180,3,20,443,1100,2857,7,1,5,Yes,No,Yes,low cost
13/02/2022,1088.00,Yes,3.00,Yes,2.00,Yes,52,0.3,164,7,4,86,588,1447,19,16,15,Yes,Yes,Yes,low cost
13/02/2022,542.00,Yes,0.70,No,2.00,Yes,12,0.2,185,2,3,1674,1969,3445,17,2,4,Yes,Yes,Yes,low cost
13/02/2022,788.00,No,1.60,Yes,6.00,Yes,52,0.1,96,1,20,530,1436,1941,14,0,19,Yes,Yes,No,low cost
13/02/2022,576.00,Yes,2.50,Yes,10.00,No,57,0.7,179,5,15,1009,1656,2522,11,5,12,No,Yes,No,low cost
13/02/2022,950.00,Yes,1.60,No,5.00,Yes,41,0.5,188,3,20,193,727,2932,10,7,20,Yes,No,No,low cost
13/02/2022,518.00,Yes,0.80,No,3.00,Yes,17,0.5,133,3,7,564,765,2239,7,3,7,Yes,Yes,Yes,low cost
13/02/2022,1996.00,Yes,1.90,No,4.00,No,55,0.3,81,7,8,890,1661,1852,8,2,4,No,Yes,Yes,low cost
13/02/2022,1197.00,No,2.90,No,6.00,Yes,38,0.1,83,6,17,1516,1910,3525,13,9,16,Yes,No,No,low cost
13/02/2022,1006.00,Yes,2.50,Yes,9.00,No,14,0.7,186,1,12,348,640,1955,17,6,9,Yes,Yes,No,low cost
13/02/2022,1679.00,Yes,1.50,No,2.00,Yes,4,0.1,133,4,3,349,531,1557,16,15,12,Yes,No,Yes,low cost
13/02/2022,1262.00,No,1.40,Yes,7.00,Yes,64,0.1,116,7,16,37,1018,3060,5,1,4,Yes,Yes,Yes,low cost
13/02/2022,560.00,No,1.30,Yes,13.00,No,29,1,160,1,19,906,1189,2832,16,1,7,Yes,No,No,low cost
13/02/2022,904.00,No,2.40,No,5.00,Yes,55,0.6,158,4,13,529,764,2008,6,1,16,Yes,No,No,low cost
13/02/2022,1834.00,Yes,2.10,No,1.00,Yes,55,0.1,137,3,10,670,1179,2420,15,3,8,Yes,No,Yes,low cost
13/02/2022,681.00,No,1.20,Yes,8.00,No,13,0.8,87,3,17,288,621,292,12,10,18,No,No,Yes,low cost
13/02/2022,687.00,No,0.60,Yes,13.00,Yes,14,0.4,185,2,16,721,1620,1580,19,4,19,Yes,Yes,Yes,low cost
13/02/2022,863.00,No,2.90,No,11.00,Yes,52,0.8,119,6,13,1060,1547,1345,7,0,20,Yes,No,No,low cost
14/02/2022,518.00,Yes,2.70,No,0.00,Yes,45,0.7,159,6,15,564,739,1208,10,9,9,Yes,Yes,No,low cost
14/02/2022,1488.00,No,1.80,No,0.00,Yes,2,0.1,124,4,0,765,777,3349,17,6,2,Yes,No,No,low cost
14/02/2022,944.00,No,2.40,No,0.00,No,35,0.5,127,3,1,7,719,2804,9,4,10,Yes,Yes,No,low cost
14/02/2022,1283.00,No,0.50,Yes,6.00,No,48,0.5,176,6,9,880,964,1182,11,8,17,Yes,Yes,No,low cost
14/02/2022,817.00,Yes,1.00,Yes,13.00,Yes,40,0.8,140,4,17,1180,1790,436,19,6,14,Yes,No,Yes,low cost
14/02/2022,804.00,No,2.60,Yes,2.00,No,49,0.6,105,1,18,638,939,2256,16,1,7,Yes,No,Yes,low cost
14/02/2022,1883.00,Yes,2.60,No,2.00,Yes,50,0.1,169,5,3,313,561,427,17,8,10,Yes,No,Yes,low cost
